AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
0,0,-100,0,0,-94,0,100,100,-31,0,-59,82,100,0,0,0,0,100,0,0,0,0,0,-5,-11,-74,100,97
0,67,-61,0,-78,100,1,-100,0,40,0,-79,100,-33,-100,100,0,92,0,0,0,-36,-32,-100,-2,0,-46,82,-80
0,100,0,0,-100,0,1,0,-77,99,100,-29,-100,0,0,0,0,-100,-12,0,-2,31,0,-99,0,-21,100,0,-61
0,-89,-100,100,68,77,90,0,-23,-30,100,-100,-100,6,100,-100,100,-20,-85,0,100,-91,-100,100,-100,-64,100,-66,100
0,100,-100,-9,-89,100,100,0,0,100,-15,0,100,0,-100,0,-59,-100,-3,0,42,100,0,-100,-10,1,0,0,-35
17,-83,-100,52,100,-16,-40,15,8,-100,100,64,-100,1,-100,100,-41,-25,0,100,-69,96,-28,46,41,4,-100,-2,-99
-17,100,-9,-100,-100,100,-18,41,67,0,0,-66,98,100,100,-92,66,-74,0,100,0,-26,100,0,-58,0,-42,-100,100
0,21,-100,9,0,-29,30,73,78,-81,1,0,-100,-41,-100,100,-66,-23,0,-2,86,-27,-100,-96,0,-100,-91,-14,-69
0,-37,-14,56,0,0,100,-8,-51,97,45,0,-68,100,-43,63,0,6,0,-34,49,100,44,100,0,-45,-100,45,-19
100,-84,20,-32,0,-96,29,50,-100,48,-81,21,-1,100,-40,25,0,-6,0,-23,-80,-100,-44,91,95,0,100,-45,6
100,0,100,100,0,-35,-79,0,0,-22,98,-21,-100,83,45,45,100,0,0,1,-100,51,0,12,-65,100,-44,0,0
0,-57,100,-39,91,-25,-100,-50,-2,-100,-100,2,82,-20,45,0,100,0,0,100,81,-100,0,100,-30,100,1,30,100
-100,100,100,56,80,0,0,-87,100,-100,-62,-2,-100,0,76,1,100,0,0,100,-53,-100,92,-100,0,42,88,0,75
100,59,38,100,-36,25,-57,100,-100,18,-100,0,100,-100,-100,73,-100,0,0,15,-12,-36,-92,-39,16,-100,68,79,88
-47,100,-20,0,-20,0,0,-22,0,100,0,0,0,-100,-84,-52,-3,0,0,-100,0,0,0,56,-16,0,-43,2,0
61,-100,-58,37,-6,50,-57,-100,0,-100,62,94,73,100,0,-9,74,0,0,-100,0,-30,100,-77,0,-44,0,-18,100
100,-1,3,-100,76,-49,0,-12,0,-38,-46,-20,0,-100,100,-100,-81,0,0,97,90,0,-15,100,61,-47,0,-29,-100
5,33,100,-100,-38,-82,0,0,0,0,69,100,-100,-100,3,-83,-100,0,93,-15,-50,56,100,34,-55,71,-100,100,-100
100,-16,-100,32,-100,-100,59,50,0,0,-42,71,100,-55,-100,-7,-5,0,48,23,48,-28,-72,-100,43,-55,100,11,-42
0,-100,100,0,100,0,0,-14,0,0,100,100,100,-100,100,-64,100,0,1,100,-100,-28,-67,0,0,53,0,100,-47
0,-9,97,100,-100,0,1,68,0,0,82,-100,100,70,11,100,-70,0,0,1,-100,0,0,-74,0,0,-27,-100,-99
1,0,100,-78,100,-9,-60,0,0,0,0,0,0,0,100,78,-31,0,0,-100,2,0,86,0,-49,-97,-53,-63,0
-82,100,0,0,0,0,0,-47,100,0,-64,100,92,1,0,0,-9,0,100,-100,-57,0,-18,0,0,-34,-23,-52,0
-55,15,-100,-68,-100,-32,0,0,0,100,-12,100,0,-69,0,-67,-75,0,0,-100,0,100,0,-17,0,100,100,-53,0
0,-100,1,-100,0,100,2,0,0,54,0,0,-31,0,-11,-100,0,0,100,0,0,0,-68,0,0,0,100,0,0
100,15,-62,-8,65,0,100,-57,-66,-32,-38,-100,-100,-67,100,-11,0,68,-67,-63,-30,68,100,-86,0,-4,-100,49,0
66,67,-100,100,100,22,100,0,100,-100,-96,88,-100,1,100,0,0,-68,-20,0,0,-43,-100,0,100,100,-66,-56,0
-100,31,-58,53,46,8,100,100,-39,-22,-76,-100,87,54,34,0,66,40,-100,100,-24,-100,-46,69,52,-46,-20,0,0
-62,100,-100,-73,-53,58,39,83,63,49,-25,40,100,-55,13,65,-66,-29,76,0,-2,-10,0,100,-100,-100,-18,0,92
13,63,-34,-31,-100,-52,12,-41,-100,-49,0,44,-100,-100,-100,100,0,-11,0,100,0,28,100,61,-52,-8,-100,0,-37
-72,53,-100,100,-100,82,-19,7,100,0,35,-100,-79,43,100,44,85,0,-39,56,0,-43,-21,97,9,-100,26,0,100
-24,100,-51,-54,-5,-100,29,4,-100,0,38,100,-100,-63,100,-67,-40,0,-77,-100,43,56,-47,64,87,-74,-42,0,-100
-56,-100,-96,-100,48,1,-18,20,-58,0,100,100,100,-100,26,16,100,0,-11,60,11,100,48,-100,8,-23,100,0,-2
0,34,-100,80,100,-25,100,-100,67,0,-40,55,100,-100,76,89,-22,0,0,-35,80,0,-12,-99,-27,0,-39,3,-53
-100,-100,100,100,-81,0,0,0,-67,0,2,0,-26,100,0,-43,-48,0,-48,0,-94,100,100,100,0,100,100,2,0
0,0,100,0,0,0,69,0,0,100,0,-16,0,-78,0,-41,-31,0,-38,-8,0,0,0,-100,0,-100,0,-5,0
61,84,-100,-55,-67,-33,-48,-23,0,38,-88,-71,-100,56,-2,-19,100,79,77,-70,-40,-40,-100,100,100,0,-5,0,0
5,2,100,100,100,64,-8,-50,8,-40,-47,-100,90,88,89,100,-100,-22,-64,-52,0,-60,-6,-71,-100,82,100,0,0
-4,-85,-9,-47,100,29,-50,0,-8,-48,55,-100,-39,100,-53,-100,-44,-19,-28,15,0,22,-50,66,30,100,-21,51,82
20,-100,-24,100,-100,67,-98,38,0,-50,60,-100,-100,25,34,-100,0,16,0,9,0,100,100,49,-14,-12,-38,-51,-12
-100,100,100,-100,100,-100,-100,-4,0,0,-100,28,-1,-100,-100,-44,70,-54,-3,-75,0,-51,-100,-100,-93,58,-19,0,50
-30,100,63,-72,100,16,100,-34,25,67,95,-77,-100,-6,-100,0,-62,0,61,0,0,-93,70,-29,82,18,75,0,0
34,100,-23,-49,56,-43,44,39,-25,-65,-85,77,-28,-60,-59,26,-8,0,-61,0,29,-100,-9,-43,93,6,-78,94,-31
52,100,67,100,-39,6,27,-39,4,-2,-25,-31,-88,-100,100,100,0,27,58,0,68,91,-18,69,6,-78,-100,-94,13
97,0,100,2,-34,-100,100,0,100,0,0,-69,100,-35,0,0,0,-27,-58,0,-83,-20,0,-23,84,-20,0,0,100
0,100,0,-100,0,-2,100,0,0,0,0,-55,0,-100,54,-100,0,0,0,0,100,0,-55,0,0,-29,-75,0,0
1,0,100,0,0,0,100,0,1,0,0,0,-58,-5,100,0,100,100,100,0,0,-30,0,-38,-100,-56,0,0,-57
57,-8,-100,100,-4,-57,-100,73,-71,0,100,-21,-44,2,-100,0,-56,-100,-100,100,100,-15,100,40,-45,-39,0,0,100
87,100,9,-20,100,0,-100,-49,-34,0,-6,-37,-38,-87,0,-26,100,0,0,-52,-85,-60,-77,-2,100,-30,0,100,-100
-31,-100,49,-100,77,74,34,-24,100,0,14,50,100,65,-75,71,-30,0,0,24,23,0,-23,-27,-77,0,100,-100,-14
0,0,-9,-25,0,30,-46,0,-100,0,-66,0,-14,0,100,100,-50,0,0,0,0,0,0,-17,0,100,-66,0,0
0,100,100,100,0,95,0,0,100,0,-42,-50,-100,-100,0,70,-64,0,0,-21,-92,0,0,-100,-45,98,-34,0,-97
-58,0,0,0,0,0,1,0,0,0,0,0,0,-17,100,9,0,0,0,-1,0,0,0,0,0,-11,0,0,-34
0,-1,-100,100,0,-100,1,0,0,0,0,0,100,-26,0,0,0,0,0,2,0,0,0,0,63,-100,0,0,0
1,-13,100,-43,-86,-10,-81,0,-100,100,0,0,-53,73,51,-86,0,0,0,-52,-15,0,100,100,-86,100,0,0,0
-15,0,100,-56,0,-89,-3,0,0,73,0,0,0,-15,0,0,0,0,0,0,-14,0,-87,-81,0,100,1,0,0
-99,100,0,-78,0,0,-92,0,0,0,0,0,0,2,100,-27,0,0,0,0,-31,0,-13,2,44,-19,-1,0,0
-68,-1,100,-11,0,0,-100,0,100,-36,0,75,0,0,0,0,0,0,1,0,0,0,0,0,-32,-1,0,0,0
36,-47,100,-29,-53,30,-13,0,-100,-100,0,-22,75,81,100,12,0,0,-1,100,0,0,0,-87,100,-74,0,0,0
-94,0,-100,0,100,-30,-83,0,100,-37,0,-53,0,100,0,18,2,0,100,100,0,0,0,0,0,0,0,0,0
0,100,-63,0,100,0,-27,0,-33,0,30,0,0,-59,100,0,-2,0,-54,80,0,0,0,0,-74,-72,0,1,0
100,0,-100,0,-100,0,-39,0,0,0,0,0,100,-54,-91,1,0,0,0,0,0,0,0,0,65,-7,0,-1,0
-72,9,-29,0,-92,76,-33,0,-67,0,-1,0,0,-67,-20,-34,0,0,-21,0,100,0,0,0,-16,100,0,0,0
0,100,-89,0,-4,-17,0,0,0,0,62,0,0,100,100,-67,0,0,-25,-100,-13,0,0,0,0,-100,0,0,0
-28,32,38,0,100,36,0,0,80,95,-91,0,-100,100,-49,-67,28,0,0,-41,-60,100,0,0,-100,-100,0,67,3
0,77,-100,0,100,0,97,0,-80,-19,0,0,100,100,-56,93,-28,0,31,-100,-27,-5,0,0,0,100,100,1,-3
0,0,0,0,81,-69,-97,0,0,0,0,0,0,-100,0,-93,0,0,100,0,0,0,0,0,0,0,100,2,0
0,100,-100,0,-13,0,0,0,0,0,0,20,-73,-52,0,0,0,0,-14,-39,0,-33,0,0,0,100,-100,0,0
0,0,100,0,-33,100,0,0,0,-62,0,100,-26,-27,44,0,0,0,-54,1,0,-6,0,0,0,-100,1,-70,0
0,-100,-37,0,0,0,0,0,100,-14,0,-58,0,-100,-44,0,1,0,0,-1,0,0,0,0,91,0,0,0,0
0,-100,-77,0,100,0,0,0,0,30,0,1,100,-82,0,0,-1,0,-63,100,0,0,0,0,-2,-4,0,1,0
0,-100,100,0,-70,100,0,0,-47,-8,0,0,0,100,-48,0,1,0,0,-69,77,-34,0,1,0,-20,-17,-1,0
2,-3,0,0,-100,-100,0,0,-53,-22,0,0,100,-100,100,0,100,0,0,0,-77,0,0,-1,100,0,0,1,0
100,33,0,0,71,39,0,0,0,0,0,-63,1,0,0,0,-75,0,0,100,42,59,51,0,-100,-90,-63,80,0
100,-83,-100,53,-37,-33,0,0,0,0,31,53,-91,0,-37,0,30,0,73,1,-42,46,-51,0,2,0,57,-41,0
-68,66,-90,0,-21,96,100,0,0,0,0,32,100,100,83,79,-46,0,-73,2,98,-82,0,0,-81,0,-78,-6,0
-88,0,0,-3,0,-33,100,100,0,0,-31,100,-65,0,100,-76,-6,0,0,-22,34,1,0,0,-15,0,2,-34,0
-46,-69,9,-50,0,0,-87,0,0,0,0,-36,0,100,0,0,-4,0,0,-100,0,-46,0,0,100,0,100,0,0
0,62,0,0,0,-67,2,-100,0,0,0,-100,0,0,0,-3,0,100,0,-12,0,0,0,0,0,0,-100,0,100
0,-41,0,0,0,100,3,0,0,0,0,7,0,-85,0,0,0,0,0,100,100,100,0,0,-100,0,-2,0,-100
0,-100,-100,0,100,-37,-46,83,0,0,0,-33,76,100,100,100,100,2,0,-94,-44,-60,0,100,-52,51,0,0,0
0,100,-77,100,0,-48,-64,-77,0,0,0,0,1,0,-42,-100,-81,-23,0,-6,78,0,100,-65,0,0,0,0,0
100,0,-96,100,-66,0,-8,0,0,0,0,0,0,1,0,0,-19,-26,0,93,0,-2,0,-35,0,0,0,0,0
0,-100,-100,0,100,0,0,-6,0,0,100,-23,28,0,0,0,0,-32,0,100,-5,-21,-35,0,-5,-51,0,0,100
-100,60,-13,100,-100,-17,36,0,0,0,-100,0,-72,100,-100,100,100,8,0,79,-51,100,-25,30,0,22,12,0,19
0,100,0,-7,0,0,-36,0,0,0,29,0,-87,0,0,-37,2,-7,0,0,-42,-34,0,-30,100,-22,-2,0,-71
0,0,0,100,-98,0,0,0,0,0,-29,0,-38,2,-100,-48,-100,0,0,-2,-34,0,73,0,100,0,-10,0,-48
0,100,0,-42,-100,0,1,0,0,0,0,0,0,1,0,100,-2,0,0,-49,0,-83,-94,0,0,91,0,0,0
0,48,-100,0,-100,-67,100,0,0,0,0,44,-100,75,0,-46,96,100,97,-39,49,0,1,0,0,-86,100,0,0
0,-100,0,0,0,-5,0,0,0,60,0,-5,-100,0,-27,0,0,100,0,-100,0,0,-20,0,0,-5,-100,0,100
0,-29,100,-100,0,0,-77,0,0,-54,0,100,0,0,-10,100,0,23,-7,1,-15,0,0,0,0,0,0,0,0
0,0,-74,-75,100,9,0,0,0,-6,0,0,0,-24,100,0,-15,-100,100,100,100,0,0,0,-71,0,0,0,0
100,0,-24,0,-25,2,0,0,0,0,100,-38,-100,-100,0,0,-78,100,0,-46,-63,0,0,0,0,0,0,0,-89
100,0,44,0,-100,0,0,0,0,0,0,-36,0,-100,-100,0,-3,100,-20,0,-58,0,0,100,0,0,2,100,0
0,-61,47,56,100,61,37,52,0,0,-18,64,-15,100,43,-20,80,-49,1,-13,0,0,99,-100,-100,0,-2,-55,-11
20,100,100,-24,-100,-82,-61,-16,0,0,-10,-46,33,100,100,100,-58,-91,-90,-92,100,0,-18,0,-9,0,0,-17,1
-13,33,-100,-100,5,-44,39,-18,94,0,10,-83,-15,-100,-65,37,-22,-87,40,100,100,0,-81,0,-20,25,15,-28,-1
57,-100,100,-76,-24,0,-39,17,-47,0,-82,95,-100,-43,-37,100,0,-46,-8,30,-46,53,9,0,0,-13,71,0,0
0,100,100,-32,100,100,0,100,0,61,0,100,0,-100,-33,0,0,0,2,-100,-50,0,0,0,0,-12,0,0,0
0,-81,0,0,-86,-41,0,0,-16,0,0,-100,0,-76,99,0,0,0,-100,48,0,0,-9,100,100,0,-86,0,0
-29,-59,100,67,-19,0,0,0,100,53,0,0,100,-29,-75,-98,0,-72,68,-85,-49,-37,0,100,-21,1,1,0,0
-100,-35,-32,-35,0,0,0,-10,0,-58,100,94,-63,-1,0,-36,100,0,0,-9,0,-3,100,0,0,0,-1,0,0
0,100,-100,0,-100,-26,0,100,-73,-56,-57,-93,100,1,0,0,-74,98,-74,100,0,-13,100,-100,100,-1,0,0,0
0,-15,-100,-32,-86,0,100,0,100,0,-43,0,0,-22,100,0,-26,0,-9,1,0,0,-46,0,69,0,0,0,0
0,-96,100,0,0,-29,100,-93,-16,0,100,-96,100,0,0,1,0,65,0,88,-11,0,100,-100,-51,0,0,100,0
52,-100,0,0,100,0,0,0,0,0,0,0,-100,0,-88,0,0,71,0,100,-33,0,0,0,0,0,100,1,0
0,-14,45,0,0,5,0,-91,-100,0,-10,0,-64,0,-100,-43,0,-73,55,89,100,0,1,46,0,100,-85,52,0
0,-100,100,100,63,-9,-69,0,-42,0,0,0,-43,4,0,0,0,0,0,100,-71,0,0,-46,0,0,0,-89,100
-100,-100,47,-64,-80,0,55,30,4,10,-26,100,91,-4,95,39,0,31,94,-18,-3,3,30,0,-30,-100,-15,61,18
100,100,97,100,-8,0,0,-4,100,-10,0,-100,-100,0,-68,0,0,-100,100,0,-100,100,1,0,26,0,0,-29,-99
-100,0,100,100,0,0,0,-8,1,0,0,0,100,0,0,-100,0,-51,0,-70,0,0,-25,97,-25,0,0,-33,0
100,-100,-9,-100,-75,0,-59,21,100,0,-25,0,-100,0,100,73,0,13,-18,100,-84,37,-100,62,58,0,0,-63,-19
-73,0,0,15,100,0,-31,-80,0,0,-39,0,-83,0,-69,-80,0,0,0,100,0,-68,-75,0,100,100,1,0,0
-97,53,42,100,-29,0,100,0,100,0,0,0,99,78,-69,100,0,-54,-39,-100,8,-72,66,25,-100,-100,-1,100,0
0,-100,-45,41,-71,75,22,26,-69,44,23,100,-51,-78,-100,64,67,0,-18,25,1,0,-49,-100,100,0,0,-64,100
-17,0,0,-40,0,0,-44,0,0,0,-23,0,6,0,0,0,-67,0,-37,-100,0,0,-100,-84,100,0,0,-36,100
0,0,-100,91,0,0,-14,-26,0,-44,83,-38,-38,0,0,0,2,0,100,100,-9,0,-3,0,-100,100,100,0,92
0,0,-64,-5,100,-75,-18,0,1,0,0,-62,-100,0,-15,100,-2,0,-98,74,27,0,0,0,100,-100,-56,0,-62
0,-10,78,-27,-90,0,-100,0,-11,0,0,0,-15,0,0,0,1,0,100,-77,0,0,0,0,0,0,-44,0,100
0,41,100,0,100,0,-42,0,-16,0,-62,66,0,0,-40,-56,100,0,0,1,0,0,0,0,-77,0,0,0,67
0,0,16,-28,-64,0,0,0,0,0,-21,0,0,0,100,0,1,0,-7,100,0,0,0,0,0,0,0,0,-18
0,-99,-97,-100,100,0,0,97,-58,0,0,88,0,100,0,-100,-18,0,0,0,0,0,0,100,6,0,0,1,0
0,-57,0,-100,99,0,100,0,0,0,0,100,0,-62,8,90,-55,0,0,79,-27,64,0,-100,-47,0,72,-1,72
0,0,0,-33,-91,0,-100,-45,0,0,0,100,0,100,0,0,13,0,-7,0,0,0,0,0,0,0,0,0,100
0,-33,0,0,-72,0,0,-52,-30,0,0,0,1,1,100,0,-42,0,0,0,83,0,0,0,0,0,0,0,-12
0,100,-79,0,0,0,0,0,0,0,0,0,-1,100,0,0,0,0,0,-22,-58,-64,41,0,0,0,100,0,0
0,-100,-100,-50,100,0,0,32,71,0,0,75,94,57,23,100,0,0,-100,-100,12,0,-41,18,-18,0,75,100,-36
0,92,-97,0,-41,0,100,0,-23,0,0,-5,100,-94,-46,-3,0,0,0,46,94,0,0,-18,-3,0,-68,-100,-100
0,0,2,0,-9,0,-4,-16,0,0,0,-100,-100,-100,0,0,0,0,-8,0,0,0,0,0,42,0,0,100,100
0,-72,-100,0,-86,10,-96,-13,-100,0,88,0,100,100,74,56,100,100,52,100,0,0,0,0,-100,0,-67,-23,100
0,-76,59,100,-5,76,0,-3,100,0,-88,27,100,-62,100,18,100,94,-94,-100,-45,0,0,0,-100,0,100,1,65
90,-58,-95,-100,-9,0,0,0,-100,75,0,0,98,0,0,-22,0,0,-75,78,-54,0,91,100,-40,34,1,-78,100
-30,-95,0,100,0,0,20,0,-70,-75,0,-81,-100,100,0,60,0,58,80,0,-32,0,-7,-87,86,100,-100,74,-35
-45,0,0,-99,-9,0,-20,0,35,0,0,0,-98,100,-18,100,-15,0,100,0,0,0,-4,100,0,0,1,-74,-41
-15,97,0,77,-19,-86,51,10,100,0,0,-97,-100,-67,75,-99,-100,-100,76,35,90,35,0,100,-37,-75,100,0,42
0,-100,-9,100,0,0,-10,-7,-100,0,100,0,0,5,-44,-85,-85,27,-17,-100,100,0,0,-16,0,-45,100,0,0
0,100,100,0,0,0,-41,-3,-21,0,-83,-37,-4,1,100,100,0,0,100,-19,-28,-35,0,0,-67,16,0,0,-27
51,0,-100,20,-4,0,0,0,32,0,-17,-100,-90,-100,80,-51,0,2,100,-100,100,17,-2,-28,-71,88,-100,100,-14
9,100,-54,0,0,0,36,0,-13,0,0,-2,100,25,-4,19,0,16,-100,-32,-3,-15,-40,37,0,87,-100,-20,-61
-60,-66,100,0,0,0,-36,0,0,0,26,0,0,-74,100,-16,91,0,-4,-15,100,1,-38,-45,0,0,-100,1,-100
0,-85,0,0,0,0,0,0,0,0,70,100,43,100,-86,80,-91,-13,-100,-62,71,-3,0,-79,0,100,-14,-71,-97
0,0,0,-79,0,0,0,0,0,0,0,0,-14,1,0,0,0,-35,0,100,0,0,0,0,0,43,100,-10,-9
0,-82,0,100,0,0,0,0,-17,0,0,100,-100,0,90,98,100,-100,-30,-15,100,89,2,-69,0,-100,-30,0,-30
100,1,0,0,0,0,0,0,-16,0,0,-13,0,4,0,-100,-100,0,-44,0,0,-8,0,0,94,-100,0,0,-84
-100,0,100,-100,0,100,0,0,0,0,0,1,0,-100,0,-14,0,27,0,-32,0,0,0,0,0,-12,0,0,0
0,0,-49,100,20,0,0,0,0,0,-47,0,0,1,100,-90,0,-76,0,-75,0,-81,0,0,100,-99,-35,100,-6
0,0,0,0,0,-15,1,0,0,0,-49,-66,100,-100,-44,0,0,0,-24,0,100,0,0,0,-7,84,-35,-38,-37
0,0,-39,92,0,0,-1,0,0,0,0,0,0,-36,100,0,1,0,0,-100,0,0,0,-13,0,0,0,0,-84
100,0,-15,0,-20,0,0,100,0,0,0,-78,-52,0,0,2,-1,0,-20,-100,0,100,0,0,42,-100,0,-62,0
-100,1,-17,-100,82,100,0,-75,0,0,0,-78,-24,39,10,100,100,0,-100,-80,-27,-85,3,100,-100,80,30,0,100
57,-31,74,-38,-36,-100,0,34,0,0,0,100,17,43,48,60,58,100,57,100,-100,44,-5,100,-100,-31,-30,0,-100
-57,-1,-100,56,18,75,30,-59,59,0,0,100,100,-82,35,-100,100,1,13,54,-92,-59,77,100,-6,14,0,0,-69
100,100,100,84,7,-76,-30,0,-31,0,47,87,-100,89,-61,83,-100,-100,-10,-100,-46,0,27,-79,48,-13,0,0,-100
-51,-29,0,-15,0,0,0,0,-28,0,-47,100,0,1,100,-54,-68,0,0,100,-56,0,0,100,8,-12,0,100,-16
-49,-4,-100,-85,-71,-84,0,23,0,0,100,-100,50,-26,53,100,100,-1,-39,9,63,26,-32,-100,-79,-59,74,-54,99
0,-100,-100,36,0,0,70,-23,0,80,-44,1,29,-64,-36,37,66,0,100,10,100,35,-72,59,52,100,12,-46,-99
0,100,0,-95,0,0,-70,0,100,0,0,0,0,2,0,0,-38,100,0,-100,0,-54,0,0,3,-100,0,0,0
0,0,0,0,0,0,0,100,0,-15,-44,0,-42,0,0,0,0,-14,-73,-100,0,0,0,-37,61,0,100,0,0
0,-100,31,19,0,0,13,-19,-87,44,-12,-84,-45,22,-59,37,-62,43,-9,-87,-75,-7,0,-11,-100,0,-100,0,20
0,-100,100,100,100,4,20,-60,-13,-7,0,-100,-14,-24,15,100,-100,76,-27,-1,100,5,0,-100,100,100,-24,0,-20
0,-34,9,74,-58,65,-33,38,100,70,0,19,23,0,100,100,16,-100,84,100,-45,100,100,-100,-100,-39,-62,0,100
0,0,39,0,-19,-66,0,0,0,0,0,0,0,2,100,0,0,0,0,-100,100,-100,0,0,0,0,0,0,-31
0,0,0,0,0,-3,0,0,0,-9,100,0,-7,-2,0,0,0,18,0,0,-24,-5,-100,0,0,0,0,0,-69
0,0,-89,0,100,0,0,0,100,-63,-13,0,-30,0,-22,0,1,-36,75,0,-17,0,0,100,-16,-50,0,100,100
73,0,0,0,-100,0,0,-41,-100,10,-87,0,100,0,0,1,0,-87,90,100,-73,0,60,100,0,100,1,-100,100
-51,100,0,-91,-23,0,0,10,-32,-100,0,0,-44,0,0,-14,87,0,-10,-18,-100,100,100,-85,100,0,84,1,0
70,-11,-40,-22,81,0,12,100,-68,-10,29,-100,-90,100,-68,-29,-8,0,60,13,66,-100,-100,-100,12,-13,12,-1,-35
0,100,100,100,-81,0,-12,0,0,0,-29,0,100,1,0,0,0,100,-100,0,-52,0,0,0,3,-41,100,0,-82
-48,-3,-57,-60,0,0,1,-33,100,0,0,100,-26,-100,0,-6,-95,-64,0,-41,-7,0,-60,99,100,-57,0,0,-83
7,-100,100,-26,0,98,100,-95,18,0,0,10,-41,-1,93,-16,-57,-36,-4,100,-30,0,0,-46,-17,0,45,0,0
97,-86,0,79,6,-25,97,0,-31,0,0,0,0,79,100,100,100,0,0,-100,0,88,0,100,-82,0,-90,96,0
-35,0,100,0,100,0,-11,0,-87,0,0,100,0,4,-100,0,-23,0,0,0,-100,0,0,-100,57,0,-93,0,0
-100,0,0,1,-31,0,-68,0,100,32,0,0,97,-41,-34,-4,-77,0,97,-54,0,-12,0,0,0,0,-26,-62,0
-13,0,100,-67,100,0,-100,0,-88,-6,0,100,-55,100,0,0,1,53,-81,1,0,-76,0,-76,0,0,-33,-12,0
0,1,79,-69,-26,-10,100,0,-12,-26,0,-22,-63,-86,59,81,-1,-5,0,100,-87,0,100,-8,13,0,0,4,0
0,-1,0,0,0,-12,-6,0,0,0,0,0,0,-45,0,0,1,96,0,-22,0,0,-100,-16,0,0,0,-26,0
0,100,-100,-89,-100,-51,-100,0,77,0,0,-57,13,-11,92,100,45,-66,-74,-21,18,100,0,27,4,0,95,0,0
0,0,-37,-21,-49,0,100,0,100,0,0,0,0,0,100,-100,-32,-57,0,-58,0,14,100,-27,-19,100,1,0,0
0,-89,100,100,0,1,-27,0,0,0,0,-47,100,0,100,-7,-14,-21,-100,0,0,-26,1,0,16,-56,-71,0,0
0,0,-41,-100,0,7,-86,0,-100,0,0,-100,100,0,-100,-100,0,0,0,0,100,1,-73,0,100,-44,100,0,0
0,0,-100,0,0,-8,0,0,100,0,4,0,0,0,0,0,0,0,0,0,0,-89,100,0,0,0,-8,0,0
0,34,0,-82,0,0,5,0,100,0,-4,-100,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
0,0,-37,0,0,0,-5,0,-26,0,0,100,-75,0,-100,0,0,0,0,0,0,0,-52,97,-3,0,-11,0,100
0,100,0,0,0,0,0,0,-7,0,0,-100,100,0,100,-100,0,0,-20,0,39,0,100,-97,-32,0,-78,2,-100
0,-33,-70,0,0,70,100,0,-30,0,0,74,-100,83,-85,-90,0,0,-46,0,1,0,100,100,0,0,-5,80,1
100,16,-100,62,100,82,72,0,-56,0,0,100,-100,31,18,-31,100,0,0,0,-100,0,-45,8,-100,0,-11,-82,-20
-36,0,0,-62,-24,100,-100,0,-74,0,0,-63,100,0,0,100,0,0,0,0,91,96,100,8,-28,0,1,1,0
-64,100,-100,0,0,-76,-21,0,-49,0,0,0,-100,78,100,0,-100,0,0,100,0,0,-70,100,0,0,100,0,0
0,-100,0,0,-16,-17,90,0,-35,0,0,-38,-2,-100,-89,-8,0,79,0,-100,0,-72,-100,100,100,0,0,4,0
0,-34,23,100,-52,-100,-100,0,94,0,0,-2,100,100,100,-100,0,-79,22,89,-70,-24,86,-85,-51,0,-12,-5,-21
67,-90,58,-100,-8,26,-41,0,-91,27,0,-78,-31,100,100,-100,0,0,68,100,68,0,-10,100,-72,6,-78,100,-60
-67,-4,19,0,51,-72,0,12,42,-27,100,0,61,-7,25,65,0,0,0,100,42,68,-44,-100,61,0,55,-100,0
0,0,-35,0,-51,0,0,66,-45,0,0,0,100,2,0,0,0,0,-5,0,0,-7,0,0,0,-6,0,0,0
0,0,-56,84,0,22,0,73,0,0,-100,34,23,-81,100,67,0,88,54,100,-53,-61,-100,100,-92,0,-29,0,7
0,0,-100,-84,0,0,0,0,0,0,0,-34,100,0,0,-100,0,0,0,-95,0,0,0,1,99,0,-49,0,1
0,0,100,0,0,-2,0,-100,0,0,0,0,0,-73,100,0,0,0,-12,1,-91,0,0,0,24,0,0,0,0
0,0,-19,0,0,0,0,-51,0,0,0,59,-46,-40,-32,-3,0,100,-88,-100,-31,0,0,0,0,0,100,0,91
0,0,0,98,0,0,1,0,66,0,0,100,0,-67,-31,0,0,100,0,-100,-42,0,-93,100,-100,0,-18,0,89
0,0,0,0,0,100,-1,0,-55,0,0,14,0,-26,0,0,0,0,0,100,-88,0,0,-100,0,0,100,0,100
0,0,0,0,0,0,0,0,-11,0,0,0,0,1,0,-53,0,0,-10,0,0,0,0,0,0,0,-71,0,92
100,0,100,-58,0,-100,0,0,0,0,0,-46,-48,0,0,0,0,-52,0,-100,-1,0,0,0,86,0,-9,0,-100
0,75,-100,-40,0,100,2,100,0,0,0,-100,0,-1,0,100,0,-36,0,91,0,0,0,-75,-23,0,84,0,0
0,100,0,0,0,-23,-2,-13,0,0,100,-27,-100,0,36,-75,1,-68,-29,-28,-11,0,0,-86,0,0,-61,100,100
-100,-38,100,0,0,0,0,100,0,0,-18,0,-32,0,53,100,-1,-64,0,-45,0,0,0,-46,0,0,-100,81,98
0,-30,-6,0,0,0,0,100,0,0,-58,74,-100,0,100,100,0,-34,0,-59,0,0,1,-28,0,0,-10,0,0
