AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
12,0,-100,0,0,0,1,0,0,0,0,0,100,-100,0,0,100,0,0,-3,0,0,0,100,-17,0,0,0,-83
-11,0,-100,0,-19,100,-91,100,0,100,0,0,0,-100,0,0,96,0,0,-97,-70,100,0,90,-79,0,0,22,-25
0,0,30,0,0,-39,2,-100,0,-43,0,0,0,-100,100,0,0,0,0,0,100,-43,0,0,0,0,0,0,0
-1,0,-100,29,0,0,-12,0,0,0,0,0,0,-74,0,0,1,0,0,0,0,0,0,0,0,0,0,-22,100
0,0,-97,100,0,-51,0,0,0,-49,0,58,0,-86,100,0,-54,0,0,0,-15,0,100,0,0,0,0,0,-60
0,0,1,0,0,-11,1,0,0,-8,0,-58,-82,-24,0,0,-100,0,100,0,0,0,0,-63,23,100,0,0,0
0,68,0,0,0,-1,0,0,0,0,0,0,0,0,100,-11,-14,0,-100,0,0,1,-47,-100,0,0,100,0,0
0,-68,-58,-68,0,17,-1,0,100,0,100,80,-18,0,-6,0,-29,0,100,100,-93,-32,26,6,-23,-32,-54,0,-40
0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,-100,-70,1,-41,-33,56,0,-46,0,0
100,0,100,0,95,-18,0,0,-13,0,-92,0,0,0,0,1,0,0,0,0,-37,0,-38,0,-56,100,100,0,0
0,0,-100,0,-64,100,0,0,0,49,-8,-80,0,-1,-100,1,0,0,-16,1,-6,-15,0,100,0,100,0,0,0
0,0,-11,0,-31,-52,1,0,-24,0,0,0,0,0,-88,-2,0,0,100,-1,0,-3,0,0,0,90,100,0,0
100,0,-40,-61,0,100,-1,0,-63,0,25,0,1,0,0,0,0,0,0,100,0,-9,100,-100,0,-100,0,0,0
0,0,100,0,0,0,0,0,0,-49,-25,100,-1,0,29,100,100,0,0,0,0,0,-100,0,0,-100,0,0,0
-58,0,100,0,0,-100,0,0,1,0,0,0,100,0,0,-37,-100,0,-23,0,0,0,0,62,0,-10,0,0,0
0,0,-66,0,0,-48,0,0,-1,0,0,0,91,3,0,-63,0,0,-9,-12,0,0,0,-62,100,-100,-100,0,0
-44,0,-37,0,0,1,100,0,100,0,0,-82,100,100,-100,100,0,0,100,0,0,0,0,0,0,-48,-3,0,0
-98,100,0,0,0,0,0,0,-73,0,0,0,-100,-53,-59,-100,0,0,0,3,0,0,0,0,62,0,-9,0,0
0,-17,0,0,0,-1,0,0,0,0,0,100,-55,1,-80,0,0,0,0,1,0,0,10,0,0,0,100,0,0
0,-51,-87,0,100,100,-100,0,0,0,0,12,0,-22,-30,0,0,0,-18,0,0,0,0,0,0,0,-10,0,0
100,0,0,0,-25,0,2,0,0,0,0,-100,100,-29,-9,0,0,0,0,0,0,0,-10,0,-25,70,0,0,0
-100,-32,-79,0,100,100,-2,0,-27,0,91,19,-51,0,0,0,0,0,-82,100,100,0,0,0,-68,-70,0,0,0
0,0,0,0,100,0,0,0,1,0,-91,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-100,100,51,0,0,0,-1,0,0,-49,0,0,0,0,0,0,0,-33,0,0,0,0,0,0,0,1,0
0,0,-66,0,28,0,4,0,0,0,0,0,100,0,-38,100,0,0,100,-59,0,0,0,0,-69,0,-35,-1,97
0,100,-22,-8,-100,90,-4,0,0,0,0,0,-20,0,88,62,100,44,-70,-1,-100,1,0,0,0,0,-100,0,-97
0,21,0,0,-13,-60,1,0,0,0,0,0,-100,1,100,-73,0,0,100,0,0,-1,0,0,0,0,0,0,0
0,64,0,-81,0,-7,-1,0,0,0,0,0,0,0,100,-75,100,-44,-26,0,0,0,0,1,0,0,-43,0,0
0,-100,-100,86,-76,-52,0,0,0,0,0,0,-52,-1,100,0,0,0,23,100,0,0,0,-1,0,100,0,0,54
0,-40,-100,-15,0,100,0,0,0,0,60,0,100,0,-64,-14,-34,0,0,0,0,0,0,0,0,0,4,0,-15
0,-45,100,-82,-61,-14,0,0,0,0,-60,0,0,100,-28,0,1,0,30,0,100,0,0,0,0,100,-4,0,0
0,0,65,0,0,1,0,0,0,0,0,0,-24,0,0,0,-62,0,0,0,0,0,0,0,0,0,0,0,-19
100,0,100,0,-70,0,50,0,0,0,0,0,-58,-30,0,0,-100,0,0,0,0,0,100,0,0,-74,1,0,0
-100,0,100,0,-34,-71,-50,0,0,0,0,1,100,-12,0,0,100,70,100,-76,0,0,-54,0,0,-100,100,0,0
0,0,-84,0,0,0,1,0,1,0,0,-1,-100,-20,100,0,-100,76,0,-20,-14,0,0,0,0,0,100,0,-13
0,0,-53,0,0,-100,-1,0,0,0,0,0,-78,0,100,0,6,-57,-11,100,-66,0,-46,0,94,-26,0,0,-7
86,0,-100,0,38,0,0,0,0,0,0,0,0,-38,-24,100,-11,100,0,100,-20,1,0,0,-94,0,100,0,0
0,0,60,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,-72,0,0,0,0,0,0,0,0,0,0
-86,0,0,0,92,-30,-1,0,0,0,0,0,-15,0,0,0,0,-70,0,0,0,0,0,0,0,0,1,0,100
100,0,100,0,0,0,0,100,0,0,0,0,-58,0,-84,-15,0,-100,0,53,0,-1,100,0,0,0,-12,0,-100
-58,0,-77,0,-100,6,0,-61,0,0,0,100,-18,0,45,100,0,-19,-19,-32,17,16,61,0,0,49,-100,0,0
-42,0,-44,0,100,-28,0,-39,100,0,0,0,0,0,-40,0,1,0,0,-76,97,-16,-74,0,0,0,-79,0,0
100,0,-29,0,4,0,0,0,0,0,0,-93,0,3,0,0,0,100,0,-36,-41,0,1,0,0,0,-77,0,0
0,0,0,100,-78,0,0,0,0,0,0,-7,100,-3,0,0,-1,0,0,0,0,0,-77,2,0,0,-34,0,0
-100,100,100,-34,-49,-35,0,0,0,0,0,100,-100,2,0,0,87,0,-50,0,0,0,-11,-2,0,-49,0,0,0
0,-6,-21,0,0,0,1,0,-26,0,0,0,0,1,0,-100,0,0,1,-14,90,0,0,0,0,0,0,0,0
0,-94,100,0,78,0,0,0,100,0,0,-100,0,-3,-100,-77,0,0,-3,-11,0,0,0,100,0,1,0,0,100
0,0,3,0,0,0,0,0,-100,0,0,100,0,0,0,-8,-87,-72,-100,0,100,0,100,-47,0,-1,0,2,-25
0,0,100,-66,-85,0,1,65,-74,0,0,100,0,100,100,0,0,0,1,-23,-100,0,61,0,0,0,0,-2,-75
0,0,0,0,0,0,2,100,100,0,0,0,0,0,-100,0,0,0,-100,0,-21,0,24,-53,0,0,0,0,100
0,0,-85,0,0,0,-4,91,-2,0,0,0,0,1,100,0,0,0,-56,-20,0,0,0,0,0,0,0,0,-76
0,0,0,0,0,0,0,-7,-98,33,0,0,0,-40,-1,0,0,-28,0,-62,0,0,0,0,0,0,0,1,100
0,0,-42,0,0,0,0,-27,0,-33,0,100,0,100,-100,0,0,0,25,100,-45,0,-13,0,0,0,0,1,100
0,0,0,0,0,6,0,-100,0,0,0,0,100,-100,100,0,0,0,-7,-100,0,0,0,0,0,0,0,-2,0
0,0,100,0,0,0,0,-69,0,0,100,-74,-62,0,-100,0,0,0,-18,0,0,0,0,41,0,0,0,2,0
0,100,100,0,0,100,0,-50,68,0,-53,-100,0,0,0,0,0,0,0,-82,0,0,0,-41,0,0,0,0,0
0,59,0,0,0,-50,0,-3,0,0,-10,100,-38,-61,100,0,0,0,0,0,-89,0,0,0,0,1,0,0,-100
45,-100,-100,28,0,-8,0,0,100,0,-37,-43,100,0,-66,100,0,0,74,0,-8,0,-1,14,0,-1,45,-2,-3
-45,0,0,-28,0,0,0,0,-100,0,0,2,1,1,-11,-51,0,0,-74,0,0,0,0,-14,100,100,-45,0,-100
0,-59,41,0,39,-17,0,76,30,48,0,-57,100,100,-97,76,85,0,0,0,0,70,100,0,-100,-100,45,0,32
0,0,100,25,0,100,0,-44,-98,-48,0,0,-52,-100,0,-12,100,0,100,0,88,0,-100,0,0,0,-45,0,-53
27,0,-23,0,-18,0,0,-32,1,0,0,0,100,-1,100,-100,100,0,-100,100,0,-70,-26,0,0,0,0,0,0
-27,0,-35,20,-21,-37,0,0,-1,0,0,0,0,100,100,0,100,0,100,0,-82,0,0,0,0,0,0,0,0
0,0,-5,-45,63,-94,0,0,0,40,0,-100,0,0,0,-13,100,0,-94,0,0,0,60,0,0,0,6,0,95
0,0,0,0,0,0,0,0,0,-40,0,-21,-100,-20,-52,1,-100,0,0,100,0,100,-100,100,42,0,0,0,-11
100,0,0,0,-63,100,0,0,54,0,0,0,100,-80,-91,-1,-100,0,-6,-29,0,-58,0,0,0,0,-6,0,0
-100,0,100,100,45,0,0,0,-48,0,0,-7,-100,4,100,0,-43,0,0,-100,-6,100,-12,-42,-42,0,0,0,0
0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,-100,0,0,-71,38,0,0,-58,0,0,1,0,100
0,15,100,-56,-45,-82,0,0,0,0,0,0,-39,-4,0,0,1,0,100,100,-4,-37,100,0,0,0,100,0,-100
0,100,70,0,0,0,0,0,0,0,0,0,-100,100,0,0,0,0,0,0,-34,0,-93,0,0,0,-100,0,0
100,-13,0,-44,0,62,0,0,100,0,0,0,-10,1,-27,0,2,0,0,-27,0,-100,-16,0,0,0,100,0,-40
0,-34,-33,0,0,-80,0,0,1,0,0,0,0,-100,0,0,0,100,-64,0,0,0,-34,0,46,0,1,0,-44
-20,100,0,0,0,0,0,0,1,0,0,0,100,1,-64,0,0,-100,-28,-73,0,-5,-20,0,33,0,0,0,0
0,-7,-100,0,0,0,0,0,0,0,0,0,100,-2,-36,0,1,0,1,0,65,0,-28,100,-79,100,-100,0,0
-80,24,-100,78,0,0,0,0,60,25,48,100,-100,100,-100,17,-100,0,-9,45,-65,0,100,-100,6,-69,53,0,0
0,100,-100,0,0,0,0,0,-100,-25,0,0,0,100,-100,-14,-46,0,0,2,67,0,100,100,-6,0,0,0,0
0,-100,-15,4,0,0,100,0,-62,0,-9,0,52,90,-24,100,0,0,0,86,-67,0,-100,100,44,-31,2,0,0
0,-94,100,0,25,0,-89,0,0,0,-39,-100,-76,-28,-89,0,63,0,0,-87,0,0,-4,100,73,0,-57,0,100
100,-25,-100,100,0,0,-11,0,0,0,0,0,-23,-64,-61,0,-63,0,0,-34,0,1,-15,-1,45,1,100,0,-100
-100,-41,0,0,0,0,0,0,100,0,0,0,-53,3,0,0,0,0,0,-12,0,0,-83,2,69,0,0,0,0
0,18,0,-100,-25,0,0,0,-2,0,0,0,100,-100,-3,100,0,0,0,98,0,0,0,-100,-69,100,2,95,100
93,100,100,-82,16,0,0,0,0,0,0,100,0,-92,0,0,100,0,0,1,100,-1,0,-100,-71,-100,-100,-95,-57
-12,-31,0,0,100,0,0,0,-73,0,0,-21,65,4,0,0,-100,0,0,100,-59,0,0,0,-34,0,0,0,100
0,16,-40,0,-72,0,0,0,100,0,0,100,-44,56,82,-24,0,0,83,1,0,0,0,100,-57,0,0,0,-100
-80,-100,-100,100,80,21,0,77,100,0,0,65,22,-69,-58,-100,0,0,-83,-43,-41,31,61,-100,0,-1,25,0,-3
-1,-24,-75,-1,-35,-21,95,-77,1,0,41,0,-27,0,64,-35,0,0,0,88,0,100,-61,0,0,100,100,0,100
0,0,-37,-57,100,0,0,0,100,0,0,-7,-68,100,-36,0,100,0,24,-97,0,100,0,-39,0,-19,-34,1,-10
0,-4,58,100,0,0,-95,100,-12,0,0,-100,100,100,0,0,1,0,-24,-100,0,0,100,-50,0,-81,-34,-1,-71
0,100,100,-29,-100,0,1,-36,0,0,0,-100,-100,0,0,0,-11,0,0,0,0,0,-100,13,100,0,-59,100,-59
0,-100,0,0,0,0,-1,0,1,99,-41,0,0,-55,100,-33,-70,0,0,0,0,-13,0,0,0,0,0,-100,0
0,100,0,0,-89,0,0,-64,-100,-83,0,0,-25,-100,0,-11,-20,0,100,-48,0,0,1,0,80,0,0,0,100
0,-100,100,100,0,0,0,0,0,0,0,-37,-13,-45,-8,0,100,100,-100,0,0,-74,-1,-25,-26,0,0,0,0
100,0,100,-67,0,0,0,0,0,-16,87,0,5,0,-100,0,100,-31,0,0,0,-61,0,0,0,0,0,1,-100
-44,38,-100,-6,0,0,0,0,-35,0,-87,0,100,0,-5,100,-61,0,0,0,0,0,0,0,0,100,2,-1,0
-28,79,-26,-100,82,5,5,88,-62,15,0,0,-79,88,-84,-40,-100,-69,0,39,0,-83,0,0,-5,100,82,0,0
65,-100,-100,-40,100,-5,64,69,100,-15,0,0,100,100,-100,71,35,0,0,-39,18,50,0,0,-4,-95,100,0,75
0,0,-86,0,0,0,0,-100,-43,0,0,0,100,-100,-100,68,-10,0,0,0,-18,0,0,100,0,100,-24,0,-16
98,-17,0,100,-100,36,-69,-45,-100,0,86,77,58,68,-100,-24,70,0,64,47,0,-36,100,-100,-61,0,-2,4,-55
0,0,100,0,-10,-36,0,0,0,0,0,-25,0,-100,0,-76,-100,0,1,-47,0,-14,0,6,0,100,0,1,0
1,48,100,100,-11,0,0,0,100,0,-86,-52,-82,86,100,93,-16,0,0,0,0,0,-58,-6,-84,-34,100,0,100
100,-48,-80,0,-10,46,0,69,-24,0,10,0,-20,-1,-100,-100,0,0,-65,38,100,56,-42,78,0,-11,-26,-5,-100
