AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
-32,-100,-18,58,-93,0,0,0,47,75,0,-7,100,100,0,72,0,24,0,53,-26,-100,-72,0,0,0,2,100,0
-52,-41,-100,0,-7,41,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,-24,0,0,0,100,-76,0,100
0,100,0,100,0,-41,0,14,0,-76,0,-32,-53,-100,0,-100,0,0,100,-100,0,0,0,0,0,0,0,1,100
0,-63,100,0,0,0,0,-14,0,0,100,5,-17,0,0,-72,0,-55,100,-80,0,-21,0,0,0,-100,0,-58,100
-13,-37,-47,52,0,0,78,0,-61,100,-100,-7,-30,100,0,0,100,-3,-51,0,39,-100,0,84,2,0,0,-43,3
0,0,100,0,0,100,-78,0,-24,0,0,-15,0,-7,0,100,-100,0,0,0,-100,-31,84,-36,-2,0,0,0,-23
100,0,-100,100,100,0,1,0,-62,0,0,0,0,-93,0,-100,0,0,-100,0,0,-72,95,-48,0,0,0,0,0
65,0,24,-100,100,-88,32,0,0,-100,0,-31,0,30,0,100,40,0,17,16,-21,100,-53,0,0,16,0,84,-76
-76,0,0,-2,-68,1,1,0,0,100,0,0,0,0,100,-100,100,12,-66,-16,0,100,-4,0,0,0,0,-4,0
0,0,-19,1,-52,0,-34,0,0,-65,0,0,100,-30,-94,0,-100,0,0,0,0,0,0,0,86,-16,100,3,-7
100,0,-64,-100,100,-13,100,0,0,-95,0,0,0,0,100,0,-26,0,0,0,0,7,-55,0,0,100,1,100,-86
0,0,0,-100,100,0,100,0,95,0,0,0,-39,0,19,0,100,0,0,100,0,-67,0,0,-86,0,100,100,100
100,0,0,100,0,0,0,0,-92,-39,100,0,-61,100,-59,0,-9,-12,0,-100,0,0,-67,0,58,-100,-100,7,-60
0,19,-100,0,0,0,1,0,0,0,-21,100,0,-47,0,0,-100,0,0,0,0,0,0,0,-36,100,100,1,0
100,-11,0,-35,0,0,-100,0,-3,0,0,-36,0,100,-66,0,0,100,0,0,0,-100,0,0,0,10,0,1,-37
0,48,0,-62,-13,0,2,0,0,0,0,-64,0,-100,0,0,-5,100,0,0,0,0,0,0,-12,-84,0,0,100
-6,-56,0,-12,0,0,100,0,0,0,-26,0,0,-53,0,0,1,90,0,100,0,1,0,0,0,0,-59,-47,-53
0,0,-39,0,0,0,0,0,0,0,-48,0,0,0,100,0,0,0,0,0,0,0,47,0,0,0,1,-94,0
0,0,0,0,0,0,0,0,0,0,-5,0,0,0,100,0,0,0,0,-100,46,-51,-8,0,-10,-26,1,-36,0
0,0,100,0,0,0,-72,1,0,0,0,0,0,0,-100,0,-1,0,0,0,-46,0,0,0,0,100,-100,-17,0
0,0,66,0,0,0,-100,-1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,-39,0,0,0,-44,-57,-100
-100,0,74,0,100,0,100,100,0,0,100,0,0,0,-100,0,0,-100,0,0,0,100,0,0,0,-93,0,0,-94
0,46,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,-44,0,0,0,1,0,0,0,-7,0,100,0
-100,0,-53,0,-21,100,100,0,0,0,-32,0,0,3,-100,100,100,18,0,0,100,-69,0,0,0,0,0,-44,-34
0,-46,0,0,0,100,-100,0,0,0,-68,0,0,100,0,-100,0,0,0,14,100,-100,0,0,0,0,0,-97,100
-32,0,0,0,-91,66,0,0,0,0,0,0,0,0,-71,0,1,0,0,100,0,0,0,0,0,0,0,0,100
0,0,-100,0,-16,-100,100,100,100,0,0,39,0,-100,0,0,-82,0,0,100,0,0,0,0,0,0,0,1,-36
0,0,0,0,76,0,2,0,0,0,0,-39,100,1,-24,0,-19,0,0,-100,0,-44,0,0,0,0,0,-1,0
-34,0,-87,100,100,-93,0,100,-100,83,0,0,-33,-4,100,0,0,-73,0,3,-57,-100,0,0,0,0,0,1,0
100,0,0,0,0,-73,-100,100,0,0,0,37,-26,3,100,0,0,-91,0,-100,0,100,0,0,0,0,0,-1,-100
-24,0,0,-58,-82,0,4,0,0,0,0,-27,0,1,0,0,0,0,0,0,85,-57,0,0,0,0,0,0,100
0,0,0,0,0,100,-69,0,0,-83,27,-10,0,-4,-100,0,0,0,0,-17,1,-22,100,0,0,0,0,0,100
0,0,0,100,0,-100,-68,-100,100,0,-2,0,-21,0,0,0,0,3,0,0,-55,2,100,0,0,0,0,0,100
0,0,0,0,-96,0,0,0,0,100,-1,0,-20,0,-100,100,0,100,0,0,-100,100,-53,40,0,0,2,0,-100
100,0,0,0,0,83,100,-76,-31,0,0,0,0,0,-5,0,1,-17,0,0,0,-100,100,-40,0,0,-2,0,-68
-80,100,0,100,-90,-46,-24,-100,-49,-35,0,100,0,0,100,0,-1,0,0,2,100,-100,-39,0,0,0,0,1,-100
-69,64,0,-100,-47,-37,-76,0,0,100,-17,-12,0,0,0,0,0,0,0,100,-68,1,0,0,0,100,0,100,-100
0,72,0,0,0,0,0,0,1,-100,-7,0,0,0,0,-100,100,-9,0,-79,0,0,0,100,0,0,0,-51,100
69,-4,0,-86,0,100,100,0,0,-43,0,-5,0,0,0,100,-15,18,0,-23,0,100,-77,-2,0,-64,2,-50,0
0,100,0,-56,0,0,3,-9,-21,0,0,-83,0,0,0,-46,-29,0,0,100,0,0,0,-92,0,0,-2,0,100
0,0,0,0,0,0,-45,-21,0,100,14,0,0,0,-100,1,-56,-95,0,0,100,1,-75,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-3,-14,0,0,0,100,0,0,0,0,0,-88,0,72,0,0,0,1,1,0
-61,83,100,0,0,-100,-45,-94,100,-50,0,0,0,0,100,-55,100,0,0,0,0,-100,0,-6,0,-36,3,0,93
-100,-70,-77,0,0,100,0,0,-85,0,0,0,0,1,67,0,0,100,0,0,0,-100,-63,0,0,0,1,100,100
-100,-98,0,0,0,0,-13,100,-15,42,0,0,0,100,-34,0,5,0,0,-100,0,-27,100,0,0,100,-5,-26,-41
-12,0,-23,0,0,-100,0,1,0,0,0,0,0,2,0,100,-38,11,0,0,100,0,-1,0,0,0,0,-75,-100
100,0,0,0,0,0,100,0,0,-100,0,0,0,100,-100,-100,-67,0,0,13,100,-8,100,0,0,100,0,2,-100
-21,-100,24,0,32,0,100,-70,19,100,0,25,0,-100,-100,97,0,-100,0,100,-54,100,11,0,0,-100,92,-2,-100
2,100,-24,0,0,0,100,-1,-19,89,0,0,0,-100,100,-97,0,0,0,0,-100,100,0,0,0,0,0,0,-1
-100,0,100,100,-32,0,0,-30,0,-93,0,-25,46,-3,-25,100,2,100,0,100,-100,100,0,0,0,0,-92,0,0
100,18,-93,0,0,0,-43,0,0,0,0,0,-6,0,-9,-96,-2,0,0,100,0,0,0,0,0,0,0,0,0
-100,0,-7,-100,0,100,-100,0,0,-100,100,0,-40,100,0,0,0,6,0,-16,0,-4,100,69,0,-62,1,0,93
77,-88,0,0,0,-2,0,0,0,0,-67,0,100,100,100,0,0,0,0,100,0,-100,-16,0,0,0,3,0,0
100,0,0,0,75,-98,-100,0,0,100,-33,0,-100,-96,0,-4,0,-100,100,11,-64,0,0,-69,0,82,0,100,0
-100,-6,0,100,100,100,52,0,0,-60,0,0,0,0,100,0,0,-17,0,-50,0,-100,0,0,0,-87,0,0,0
100,0,100,-100,100,11,1,0,0,-47,0,0,0,-100,-100,100,0,0,-100,-100,0,0,-61,0,0,100,0,-79,0
0,0,100,100,0,-72,100,0,0,0,0,1,0,0,-100,-23,0,33,0,-51,0,0,-63,0,0,0,0,-21,0
-14,-100,-100,87,0,0,0,0,0,0,100,0,0,-4,-99,-77,0,-10,100,-4,0,0,0,0,0,100,1,0,0
99,0,0,-100,100,-39,100,0,0,0,-62,-1,0,1,100,0,0,-23,-54,100,22,0,0,0,0,-100,0,3,0
0,-31,-100,100,0,100,100,0,1,0,35,0,0,2,-100,0,0,0,0,-100,-22,-100,0,0,0,0,100,-3,100
0,0,0,0,0,0,-6,0,0,0,-73,70,0,-3,0,0,0,0,-46,0,0,0,0,0,0,0,0,0,100
-90,0,0,100,-100,-100,-42,0,-1,0,0,82,0,0,0,0,0,100,0,0,0,-47,0,0,0,0,-59,0,0
100,0,100,-100,-38,0,10,0,0,0,0,0,0,0,0,0,0,0,0,-46,0,-43,-100,0,54,-32,-46,0,0
0,0,0,0,0,0,0,0,23,0,0,0,0,0,100,0,0,0,0,0,0,-50,-100,0,0,0,0,0,0
-70,-40,100,34,-95,77,86,43,14,16,0,-30,38,23,-100,0,0,-100,28,85,0,-53,54,0,-54,97,100,64,18
-43,100,-76,26,-100,100,18,-43,-37,-16,0,72,-38,100,0,0,0,0,22,-100,100,-27,-86,100,0,-100,-100,100,-100
100,-100,-75,100,-42,22,100,0,0,0,0,25,28,-100,81,67,0,0,-50,-100,-100,-60,-3,-27,0,100,0,-75,100
-89,0,-15,-19,100,-66,100,0,0,0,0,-100,0,0,79,-67,0,100,0,0,0,-63,92,0,56,-100,100,100,1
-62,64,26,100,-100,-100,-100,0,35,0,11,85,-28,100,-100,100,63,-100,0,-42,0,-42,86,3,-36,15,66,100,100
0,0,-3,0,100,-33,0,0,73,0,-11,-43,0,1,100,-32,-63,0,0,0,0,100,-96,0,-20,0,-41,0,0
-61,100,100,-100,-67,0,0,0,1,0,0,-80,0,100,100,-68,0,0,0,0,0,96,0,0,0,0,-54,-100,0
100,100,-100,-13,0,0,19,0,-8,0,0,0,0,-100,-39,0,0,100,0,0,0,-65,-82,-76,0,-12,-66,-100,0
0,0,0,0,-33,0,0,0,-28,0,0,0,0,-100,0,0,0,0,0,95,0,-100,0,100,0,-100,100,-52,100
-86,0,-57,-48,0,0,0,0,2,0,21,-43,82,-1,-71,0,100,-68,0,90,0,-34,0,86,0,-1,100,100,100
-100,-100,100,-4,0,0,1,0,0,0,0,0,-82,1,15,0,100,-2,0,100,0,100,0,0,0,0,-19,-100,94
100,0,0,-30,0,37,0,0,0,0,0,-21,0,-24,-37,0,-95,0,0,-100,100,0,0,-57,0,0,2,0,0
79,-100,88,-100,0,-37,69,0,100,2,62,-17,0,3,75,0,0,-28,0,-80,0,-100,0,100,0,0,-80,95,-62
0,95,0,-100,0,0,-85,0,-100,-2,0,0,0,1,-53,0,-57,0,0,-90,100,-100,0,0,0,0,-31,1,100
100,0,-12,0,0,0,100,0,100,0,-83,9,0,3,-28,0,-1,0,0,-15,100,0,0,-100,0,0,-35,0,0
100,0,-90,83,0,0,1,0,0,0,0,0,0,100,0,0,-47,0,0,0,0,-100,0,-2,0,0,0,-100,0
-28,-100,0,-100,100,0,0,0,-100,0,0,-9,0,4,100,0,0,0,0,0,0,0,99,-11,0,100,-42,-8,-82
-5,-59,-81,0,100,100,0,0,0,0,0,0,0,2,0,0,0,73,0,0,-95,100,-69,-100,0,0,0,-8,100
0,0,-5,0,-54,3,2,0,-75,0,0,0,0,0,100,0,0,0,0,0,-100,-86,0,-16,78,-8,0,0,0
-100,0,0,-16,-36,0,-100,100,0,0,0,0,10,-31,0,0,0,100,0,0,-82,1,100,0,0,-62,100,-17,0
100,100,0,0,-100,-100,-100,-84,0,0,100,0,100,100,20,100,1,-100,0,0,100,-100,0,0,-67,0,0,0,-20
-100,100,0,0,-10,0,100,0,94,0,0,0,-37,-37,100,-76,-1,0,0,0,-62,-16,-100,0,0,100,0,1,-100
47,-76,18,37,0,-3,-100,-16,-94,0,100,0,-73,-31,32,-24,0,-75,70,0,-53,-99,-30,43,-11,-26,100,64,100
0,-35,-18,0,0,0,100,100,0,31,0,0,0,100,-100,0,0,0,0,0,1,-100,0,-9,100,-100,-100,-65,0
0,-89,0,0,0,0,0,100,0,-31,0,0,0,1,0,0,0,12,-67,0,0,0,100,0,-6,-4,-100,2,100
0,0,0,100,0,0,-100,0,0,0,-100,0,0,100,100,0,0,70,0,0,0,100,-100,-34,-41,100,0,100,-100
0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,-3,0,0,0,-51,0,0,0,0,0,-100,92
0,0,2,-92,0,0,-100,-58,100,100,49,0,0,-100,98,0,0,-3,0,0,-9,0,0,0,-52,-14,100,76,-100
-42,100,-2,-45,0,0,-58,0,-100,0,34,0,0,100,0,0,0,-1,0,0,0,0,0,0,-1,0,100,-78,-100
0,-10,2,0,0,0,2,0,0,0,0,0,0,0,100,0,0,-22,-3,100,0,-52,0,0,0,0,0,0,-100
-14,0,63,0,0,0,0,0,0,-100,0,0,0,-100,0,0,0,100,0,-100,0,-1,0,0,0,0,0,0,100
0,-90,-12,0,0,0,100,100,0,0,-100,37,0,0,-100,0,0,-24,0,1,0,100,0,100,0,100,-11,0,0
0,100,0,100,5,0,-100,0,0,0,-15,0,100,0,-71,0,0,0,0,-1,0,1,0,-100,0,-100,-12,0,0
0,0,100,-100,-5,100,-100,-100,89,0,0,4,0,0,-18,100,0,78,0,0,0,100,0,0,0,-86,-100,0,-100
46,-100,-7,0,0,-100,-49,0,100,0,-56,-41,-61,-100,0,0,0,-27,100,100,100,-100,0,0,89,0,-70,0,0
-34,0,0,0,0,1,100,0,-96,0,-12,0,0,2,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0
13,0,100,0,0,-1,0,-64,0,0,0,0,-39,100,-100,0,0,100,0,0,0,100,0,0,-89,0,1,100,100
-100,100,0,0,29,0,-36,0,0,0,0,0,0,0,0,0,0,0,-98,0,-51,-100,0,0,0,0,3,100,100
100,-30,-100,0,0,0,-49,100,92,0,0,0,0,1,-62,-54,0,100,-2,0,-49,-100,0,0,0,0,100,-56,0
0,100,-98,0,-29,0,-29,0,-100,0,0,0,0,0,-35,-28,0,0,0,0,0,20,0,0,0,0,0,1,100
-52,0,0,0,0,77,1,-100,-85,0,0,0,0,-89,0,-18,0,100,0,-65,0,0,0,0,0,0,-100,-80,100
0,-100,0,0,0,-77,0,-78,0,96,0,0,1,4,100,100,0,-48,0,0,0,0,0,0,0,0,-11,0,0
100,0,57,100,0,0,-74,0,0,-11,0,0,-1,-33,-100,0,2,-100,0,0,0,0,0,0,0,100,0,0,-100
0,59,-100,-74,100,0,100,0,0,-60,0,100,100,0,-69,-100,1,-49,0,0,0,0,0,0,0,100,0,-65,-69
-100,-100,-5,-26,-87,0,2,0,0,-25,100,100,-1,0,0,0,-3,95,0,100,81,-16,0,0,0,-100,100,0,-72
100,-29,0,0,-13,0,100,0,0,100,-100,100,0,100,-97,93,0,-100,0,0,0,0,100,0,0,-100,1,100,0
0,0,0,0,0,0,0,0,0,0,0,0,31,0,100,0,0,0,0,0,-59,0,0,0,0,0,0,-100,-19
100,24,0,0,0,0,0,0,1,0,0,-45,-45,100,-87,-93,100,0,0,100,0,0,100,0,0,0,-46,0,-66
0,0,0,0,0,0,-51,0,0,0,0,-29,-85,-100,100,0,-63,63,0,100,-22,-76,-2,0,0,0,-55,0,0
0,-24,0,0,0,100,-100,0,0,0,0,-100,0,1,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0
0,0,100,0,85,0,-100,0,-1,-79,0,0,0,-100,0,56,-4,0,0,-21,100,0,-55,-2,-29,0,100,0,-100
-27,0,-21,0,0,0,0,0,100,-21,0,-26,100,-1,-41,-56,-33,0,0,0,0,0,54,100,0,0,-20,0,-87
0,100,0,0,-11,0,-42,0,-8,0,0,0,100,0,-47,1,0,0,0,100,-92,-13,84,-57,0,27,-80,0,-100
0,-100,-70,0,100,100,0,0,-40,0,0,-12,100,1,-100,0,1,-34,0,0,-8,100,0,66,0,0,0,0,-70
-84,0,38,100,-100,-100,0,0,16,0,0,-64,-36,100,-44,-1,-1,72,0,-100,0,100,86,-11,0,-26,91,100,37
-37,0,0,0,0,100,1,0,0,0,0,-24,-100,0,100,0,0,0,0,100,54,-36,100,-78,0,0,-91,-60,-100
0,90,0,-100,-74,-20,-1,0,0,0,0,0,0,-100,100,0,0,0,0,100,0,0,-16,0,0,-1,0,0,0
0,100,-47,0,0,-100,72,0,0,0,0,0,0,-1,-100,0,0,0,0,0,-4,100,0,0,0,0,100,-40,0
0,-79,0,0,0,-80,100,100,-68,63,0,0,-70,9,100,0,0,-84,0,-51,100,-77,-12,0,0,0,0,0,0
0,-72,0,0,0,0,-10,-100,0,-15,0,0,100,100,-100,1,100,43,0,100,100,0,-38,-10,0,0,100,0,-86
100,-2,0,0,73,0,-100,0,0,-48,0,0,-11,-100,0,-1,0,100,0,-100,0,0,-87,-10,0,0,-99,0,-27
0,100,0,0,0,0,100,100,0,79,0,0,-100,-9,-100,1,-100,-25,0,0,-27,0,-81,0,0,0,0,0,-100
100,-36,0,0,42,8,100,-77,0,-49,0,82,100,0,-1,-1,0,-100,0,-8,-34,-35,100,0,0,0,-14,0,-75
100,0,0,0,100,0,0,68,0,-23,0,0,-40,0,0,0,1,-52,0,100,-50,-78,-23,0,0,100,0,0,-100
100,0,0,0,-100,100,-55,0,0,100,0,0,-6,0,0,2,-1,-100,0,-100,0,0,0,0,31,0,-87,0,-100
0,23,0,0,0,-100,-100,-55,0,0,0,-42,100,0,0,-2,0,0,0,-2,0,-46,100,0,0,100,100,1,-100
46,-14,51,0,34,100,4,-36,100,-72,56,0,-100,100,0,85,0,-92,0,-72,-16,88,-31,0,0,0,0,-1,-22
100,0,-51,0,0,0,2,0,-94,100,-41,54,0,-100,0,0,0,0,0,-77,-21,100,0,0,-31,0,-100,0,-59
100,-100,0,0,-66,-47,4,0,-6,-36,-15,-67,-100,100,0,0,0,100,0,100,87,0,100,0,0,0,0,0,0
-60,0,0,0,-58,-61,0,0,100,0,0,0,0,0,100,0,0,0,100,-93,0,0,0,0,0,32,0,0,0
0,0,0,0,46,0,-3,0,-37,100,100,0,0,-56,0,-85,0,-67,-100,-100,-100,0,100,0,0,-100,1,0,100
0,0,0,0,0,0,-100,0,-33,0,0,0,100,-17,100,0,0,0,0,-100,-89,81,100,0,0,0,-1,0,-74
0,-10,0,50,-39,0,0,0,-30,0,-65,-27,0,0,0,0,0,0,0,-73,100,-20,0,0,0,0,0,0,100
-82,0,0,-50,-32,100,-14,100,58,-49,100,0,0,0,-20,0,100,-64,0,0,0,0,0,0,0,-48,100,0,0
100,0,57,100,100,-27,0,-52,100,-100,-99,0,-100,-27,54,0,100,21,0,-38,0,-100,-17,0,0,0,-100,100,62
-90,0,-45,100,0,0,0,0,-19,-50,-36,100,0,100,100,0,0,100,0,100,-34,-100,0,0,0,-40,4,-25,-100
100,0,-12,0,-6,-73,3,-48,100,0,0,0,0,-100,-100,0,0,0,0,-26,0,100,-64,0,0,90,0,-8,-17
100,0,0,-14,0,1,0,0,-100,0,0,0,0,0,0,0,0,96,0,0,-66,-100,0,0,0,0,0,0,0
0,0,100,-5,-94,0,-3,0,-100,0,100,-20,-37,100,1,0,-74,63,0,0,0,100,0,0,0,-100,1,-15,-71
100,0,-88,0,0,-1,3,0,-39,65,0,-54,0,1,0,0,0,-45,100,-46,0,0,-22,0,0,0,100,-52,0
0,0,-12,60,0,0,0,0,1,-65,0,-11,0,-100,0,0,0,0,0,0,0,-100,100,0,0,0,-25,0,100
100,0,0,-36,0,100,100,0,-1,0,15,0,0,-1,0,0,-100,100,-100,-28,0,-86,-100,0,0,-34,3,0,-84
0,0,0,-10,0,-10,1,0,0,0,-33,0,0,0,100,0,0,0,0,0,26,-43,0,0,0,1,-83,0,-7
100,100,0,-60,0,67,-2,0,0,0,-82,-15,0,0,-100,0,-22,0,0,0,-15,-15,-87,0,0,100,0,0,0
-87,-100,100,0,100,0,100,29,0,0,0,0,0,100,0,0,-4,-84,0,0,0,0,-36,0,0,0,0,0,100
