AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
0,0,-47,-100,93,-44,10,44,100,-18,10,100,0,100,17,-8,-100,-100,25,27,46,-55,-49,100,0,-96,3,100,-21
100,100,100,-32,-30,-46,-10,-44,0,0,-10,-14,0,100,-85,0,0,0,100,0,0,-44,-18,0,0,0,61,-100,-53
-100,100,-66,-45,-63,100,0,0,-100,0,0,100,1,0,-11,0,0,-3,0,-100,99,0,-66,-100,0,0,0,-1,0
86,-100,90,-64,0,-8,96,0,-18,0,0,-64,100,72,32,83,0,-27,4,100,-56,0,49,-71,0,62,58,0,-91
-50,-89,0,100,0,-69,-96,87,100,0,61,0,1,0,100,-83,0,0,0,0,0,0,0,0,0,-62,-61,100,-63
-36,-11,8,100,0,52,0,-87,-5,0,-61,-50,100,-100,-100,8,80,100,-100,-6,-100,0,3,-100,100,0,-100,-10,0
0,0,36,-91,100,-100,0,100,-14,0,87,57,-100,-73,-100,17,-63,-85,-29,51,-72,53,51,46,-21,0,9,100,0
0,100,100,100,100,-6,0,0,-78,0,0,25,-100,0,100,0,-17,-15,0,-58,-37,0,-76,-100,0,100,-47,3,0
0,-100,-100,-19,-9,17,38,-11,65,24,-6,100,31,20,-100,-25,32,0,0,-100,100,-53,83,100,-79,-17,37,-63,0
0,0,0,0,-91,-48,4,0,59,-11,100,0,0,100,0,0,-32,0,51,-75,-32,0,0,-34,51,-83,66,0,0
0,0,100,-100,0,-100,-26,0,-31,-13,93,-13,-1,-100,100,100,100,100,-51,-87,1,0,-100,100,-51,0,0,-72,0
0,31,85,100,-82,-5,-8,-73,-100,0,-76,-100,83,-65,-60,100,27,-11,0,100,2,0,-22,-100,62,26,-84,-7,14
0,-31,-100,-100,-18,-100,38,-16,100,93,-83,100,-62,-54,100,100,92,-89,0,24,-56,0,50,-100,-36,100,71,100,41
100,0,100,-100,0,0,-46,0,-48,0,0,100,-32,0,-43,3,1,0,100,-26,0,0,-50,-13,100,0,-30,-85,-55
-6,0,-100,-58,0,-47,24,0,9,-93,-100,80,48,2,90,100,-100,0,33,14,-100,0,0,-88,-8,-100,100,-66,0
100,100,-6,-5,9,-100,-24,0,-23,0,57,-100,-69,88,14,-66,-92,30,28,-58,28,0,0,-1,-9,100,45,21,0
100,-15,100,0,-9,89,0,0,-97,18,68,-64,0,100,84,-48,20,-30,44,-20,-1,100,0,0,-72,-6,46,-21,0
15,100,100,0,0,-100,0,0,26,-18,100,62,0,24,20,-83,-48,30,29,-57,100,2,0,0,-37,-100,-53,100,0
-18,100,-67,0,87,-34,44,100,-45,0,-100,36,0,98,40,-72,72,-30,9,39,42,-27,82,0,0,-15,-10,-95,0
-21,100,100,0,1,0,-44,0,0,0,-52,0,0,0,0,-69,-65,0,-31,1,0,0,0,0,44,-5,-100,-5,0
0,0,100,0,-88,0,0,-100,0,0,0,0,0,-100,0,75,2,0,-4,100,-47,0,-54,100,0,0,100,0,0
0,0,0,0,0,-8,0,0,0,0,-45,-100,100,-100,100,1,-9,0,-28,1,0,-50,0,-1,66,0,100,0,0
0,-100,100,0,0,-9,100,0,0,0,-12,-43,0,1,0,0,0,0,0,80,0,-25,-23,100,0,0,0,0,0
0,0,100,0,0,0,98,0,0,0,-31,-100,0,-78,100,0,0,100,-7,0,-100,0,0,-100,0,100,100,0,0
0,-100,100,0,0,89,100,0,0,0,0,-100,2,-21,100,0,0,0,0,100,-27,0,-5,100,-49,-72,1,0,0
100,-100,0,0,0,-56,86,0,0,0,0,-16,0,-14,-13,100,0,-100,-28,0,100,0,0,100,-61,-28,100,0,96
-80,-39,-66,0,0,-15,0,1,0,0,26,0,-33,0,-11,0,0,0,0,100,100,0,0,-100,0,0,0,100,0
0,0,75,0,0,0,-100,-1,0,0,-8,-73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-48,0,100
0,0,-100,0,0,-2,0,0,0,0,-18,-38,42,0,-5,0,0,0,0,0,100,0,0,0,0,0,-100,0,-17
-100,72,-50,0,0,-100,-100,0,0,0,0,-38,-32,100,76,-14,0,0,-17,72,62,0,0,-54,0,0,100,-55,-100
-38,0,100,0,100,0,-100,0,0,30,100,-100,-80,-46,-100,-92,0,0,-69,4,48,59,100,0,0,0,1,-45,-43
25,-100,100,0,-98,-1,-77,21,35,-23,-100,-100,0,13,-42,-100,100,0,3,79,5,-59,75,68,100,80,12,0,100
0,0,-28,100,-2,-100,0,100,2,-7,0,0,0,0,0,-15,2,100,0,0,-100,0,0,-62,31,0,0,0,100
-21,0,100,1,100,100,-7,-57,0,0,0,0,100,-52,-50,0,2,-17,-62,100,-9,0,-100,-100,-1,0,0,0,-100
-100,-18,-24,-100,0,46,0,-64,-37,0,0,100,72,28,-26,-20,-100,100,100,100,-100,21,100,-51,-88,67,38,100,100
-19,0,5,-1,0,0,0,0,0,0,0,-49,-15,-43,0,0,0,0,0,0,0,-21,100,0,0,0,2,0,100
0,0,0,0,0,100,0,0,16,0,0,0,-78,0,100,0,-4,-30,0,-100,-45,0,0,0,-4,0,-23,-75,0
42,0,-100,0,-29,-100,0,0,-16,0,0,-100,-7,0,90,71,0,-45,100,-69,-1,16,69,100,29,-53,0,0,46
0,0,100,0,12,0,0,0,1,0,0,-3,0,0,-92,-23,0,-100,0,-26,0,-16,-28,-100,100,100,-100,0,-100
0,0,0,0,0,0,0,0,0,0,0,0,-72,0,-100,-9,100,-8,0,-18,-23,0,0,0,77,-22,3,-25,0
-79,0,-89,100,-83,0,0,0,-1,100,0,0,0,100,0,0,-82,0,-61,-100,0,0,-45,43,-32,100,-18,0,0
23,0,77,-100,90,5,12,0,31,-100,0,0,0,-100,100,100,100,0,16,-47,-34,0,-76,-41,-5,35,80,0,19
59,82,0,0,-90,-6,-12,0,0,0,0,100,0,0,100,56,47,0,-99,-100,33,0,-92,-2,1,-100,-4,0,-39
100,100,100,0,0,-100,0,0,0,0,0,0,100,100,100,0,-100,0,-35,-38,0,0,36,0,-100,0,-51,0,-23
-70,-10,-100,23,0,60,0,0,100,14,0,3,100,-100,9,-100,41,0,57,100,-85,12,42,0,-100,-24,-59,0,-20
-1,-100,100,-23,0,-100,0,0,0,0,0,0,0,2,100,100,-31,0,0,-76,0,18,0,0,100,100,0,1,-47
-19,-5,5,58,0,0,2,0,42,-14,40,-69,100,-2,-56,-18,-3,100,49,-100,0,0,-100,0,-41,75,-100,-1,-100
-92,56,100,-58,0,-66,-2,0,-54,0,-40,58,99,1,100,-100,0,1,100,-100,-100,0,87,0,38,0,-7,0,49
0,0,0,0,0,0,0,100,0,0,0,-92,0,1,0,0,0,100,-100,-100,0,-1,-12,0,70,-84,100,0,-100
0,-53,100,0,0,0,0,-9,0,0,0,0,-19,-2,-100,-59,2,100,-18,-8,-42,100,0,70,0,-76,100,0,0
100,-70,-100,0,0,0,0,81,-46,0,67,100,-100,0,-86,12,100,-63,0,-23,0,81,-1,-70,-30,-7,49,0,99
-53,0,-100,68,37,74,0,-100,66,0,-25,100,-47,73,28,77,-100,-100,27,61,-30,43,-30,0,-97,-100,100,0,100
100,0,-46,-68,-2,72,0,40,100,0,-42,100,-92,100,89,-100,52,0,23,0,-66,-100,99,0,100,-91,78,33,-41
0,0,-100,0,96,-10,0,-100,-100,0,98,-23,93,-100,0,0,-25,0,86,-100,88,-31,-3,0,-100,29,2,0,-15
0,70,0,0,-18,-58,0,0,0,0,0,0,0,-73,0,-7,0,0,-7,-100,0,0,0,0,0,100,100,-33,-66
-100,-70,100,56,29,-100,60,-12,6,0,-98,49,-100,0,49,0,-65,79,100,0,50,-28,54,100,-48,-50,-100,0,28
-47,0,100,-45,-96,40,0,0,-100,0,0,100,-100,0,-100,0,100,-36,100,-22,71,-67,1,0,100,-79,100,0,-76
100,0,100,100,-46,-97,100,0,-34,0,0,66,0,0,-79,0,100,-14,-12,0,-94,-27,0,0,-19,100,-88,0,0
-91,0,32,0,0,0,-97,0,-11,0,0,0,-5,0,100,0,-9,-17,-14,100,-25,0,0,100,0,0,0,0,-50
-9,100,-100,100,0,-26,0,91,0,0,0,-82,0,2,100,0,0,-100,-6,0,36,0,-56,-80,0,0,100,0,0
0,0,-83,-20,0,22,0,-80,0,0,100,-100,-29,-2,69,0,-12,-50,0,-100,100,0,-1,86,0,-100,-7,0,0
0,0,-100,100,0,100,-63,0,0,0,73,100,0,0,85,100,-83,0,-35,0,-73,0,-100,-89,-81,0,0,0,0
0,0,100,0,29,0,0,0,1,0,-40,0,0,0,-100,0,0,0,-61,0,0,0,-100,100,0,100,-84,0,0
0,72,0,0,-29,-22,0,-11,-1,0,0,0,0,1,0,0,-100,0,-24,0,0,0,-19,100,0,-100,0,0,100
100,-100,-100,-100,0,-100,0,100,0,0,100,-60,0,-1,-54,86,-32,53,85,3,0,0,92,-7,0,0,0,0,-100
-75,100,100,-100,0,60,0,-50,0,0,0,-6,0,0,0,-100,0,0,-100,0,-100,0,100,-51,100,0,-100,0,0
-25,-100,0,0,0,-3,0,42,0,0,0,0,0,0,-15,-1,0,-53,0,-3,0,0,-53,0,100,0,-15,0,0
0,-72,100,100,0,0,100,-87,0,0,66,-67,100,0,-58,0,0,0,-42,0,11,100,-69,-85,-30,0,2,0,0
0,0,-100,100,0,6,-100,-5,100,100,-100,-100,-15,0,-99,-37,0,0,73,100,100,100,28,-100,-42,0,-27,0,20
0,0,-100,100,0,-100,0,0,0,-100,-3,-95,1,0,-100,-12,0,0,-33,-60,68,100,0,100,100,0,100,0,0
0,0,-18,0,0,0,0,0,-52,0,-23,-82,-15,0,0,0,0,0,0,99,-50,-24,-42,100,100,0,-100,0,-20
0,0,0,-6,0,-6,0,0,27,0,0,0,0,0,0,0,0,0,-12,0,0,0,0,-3,0,0,-72,100,0
0,0,0,78,100,0,0,100,-75,0,-100,0,-71,0,0,-36,0,0,100,-100,0,-100,100,-26,-35,100,0,3,0
0,0,73,0,-65,59,100,-24,1,0,-27,100,0,0,100,0,100,0,0,0,0,-18,-100,-37,-35,-14,0,-79,0
32,0,-30,-59,-35,0,0,-76,-1,0,100,0,0,0,-24,0,0,0,0,0,0,0,93,-88,0,0,0,-21,0
-32,0,20,0,0,-18,0,0,0,0,-50,0,0,0,100,0,0,0,-41,2,0,-100,0,-100,100,0,-100,0,0
0,0,1,-15,0,0,0,0,0,0,-36,0,100,0,-55,0,0,0,0,0,0,0,-67,0,0,98,0,-3,0
0,0,-74,-100,1,22,24,0,0,100,100,-39,-100,43,100,0,16,0,19,88,-1,-58,-6,-20,-41,-100,-52,53,5
0,0,100,0,-1,-32,0,0,100,-75,0,100,0,-43,0,100,-52,0,-41,-100,-85,0,96,0,0,-23,0,-40,51
0,0,100,-100,0,0,-83,0,-66,-25,0,-69,0,0,100,61,-64,0,-100,0,-39,2,100,100,23,0,1,-13,0
0,0,-23,13,0,-59,-41,0,59,0,75,-79,100,26,21,41,100,37,-100,0,-61,-2,-35,-17,-28,73,-6,45,-56
77,0,-26,0,0,7,0,0,0,0,-25,0,0,0,100,-12,-100,-25,1,-9,-4,0,-73,-83,91,-48,-100,-45,0
100,0,50,0,0,0,0,0,-87,0,0,0,-55,-26,0,0,0,-12,-86,0,100,0,0,0,0,-86,0,0,0
-23,0,-100,-64,0,-7,0,45,-6,0,79,-11,-45,100,0,-38,0,0,-9,-20,-16,0,100,0,10,0,36,0,0
-79,0,100,-100,0,0,0,-9,100,0,-72,-2,0,-100,0,100,0,52,0,0,0,0,0,0,0,0,-100,100,0
-75,74,1,-38,0,100,0,0,-100,0,0,0,0,100,0,-100,0,-52,0,0,-84,0,-93,0,100,100,-100,-64,0
0,-74,0,0,97,0,0,-36,0,0,25,0,100,0,0,100,3,0,0,0,0,0,-37,100,-100,-45,0,0,100
0,0,-100,100,66,-100,0,0,100,0,-100,27,-100,100,44,95,-3,0,0,0,100,0,-38,-100,-35,-55,-53,-36,-31
82,0,-21,0,0,0,0,67,76,0,0,-27,0,-18,0,20,0,0,100,0,0,0,-67,0,-11,100,-78,0,-64
100,0,0,0,-90,0,0,-48,0,0,0,0,0,1,0,70,0,0,0,0,0,0,0,0,0,-12,0,0,0
-37,100,-100,-100,-35,0,0,-19,-97,0,0,0,0,-100,-91,0,0,77,0,0,100,100,0,100,0,-88,100,0,-5
84,-22,-100,100,100,100,59,0,100,0,-34,100,0,-74,-100,-60,100,0,78,0,0,48,-29,-100,-93,0,-100,1,0
56,57,60,4,100,-100,100,28,96,0,-100,-39,18,-9,-78,-87,-100,32,2,0,-88,18,43,0,-72,0,100,-1,100
-85,-93,18,100,-59,67,17,84,100,0,-8,-61,-18,12,-71,70,100,-11,-78,0,34,52,100,0,-2,68,0,100,-100
0,-42,100,-22,-100,-58,-45,-89,-100,0,100,0,100,100,0,0,0,100,-61,0,9,100,0,100,0,-68,-100,0,0
0,73,-12,100,0,-9,-100,-23,0,0,-61,0,-100,100,-1,-34,-100,0,-41,0,0,-100,0,-56,100,0,-100,1,0
-61,98,-75,80,-79,62,-31,0,100,0,-39,0,0,-69,-6,-30,0,-24,1,74,-100,-67,100,69,17,0,100,-100,0
0,0,-69,-84,0,-31,0,0,3,0,0,0,0,100,100,0,0,0,0,0,0,-6,0,-70,54,0,-40,-1,0
-99,0,0,0,100,0,0,0,1,0,0,0,0,-4,-79,-100,0,-62,-1,0,0,0,-32,2,78,0,0,0,0
0,-54,100,0,-38,-22,0,0,-61,0,0,0,100,-100,0,100,0,61,0,-29,100,-7,-3,-45,-100,0,-30,0,100
-34,-9,0,0,0,-9,0,0,0,0,100,0,-46,0,0,0,0,100,0,0,0,-99,-100,0,-56,0,-14,0,100
-6,0,-100,-81,-62,93,0,0,-100,0,-100,0,-22,0,-14,100,0,-68,0,-39,100,-25,100,100,57,0,-31,0,0
0,-13,0,100,0,-34,0,0,25,0,0,0,-29,2,-100,0,0,-73,0,-6,-42,-14,-22,0,100,0,100,0,-82
43,-95,100,-100,22,100,24,0,-100,0,0,0,-3,-4,51,36,0,13,0,0,-33,45,3,90,-100,46,58,0,-24
-43,62,28,-12,-22,81,-24,5,-77,0,0,0,50,100,-86,-90,0,-18,0,0,-100,-45,37,-70,-100,-46,-11,0,-30
52,-8,23,48,0,-50,0,-5,50,4,0,59,100,92,-32,-62,0,100,10,0,-80,29,69,14,100,0,-21,0,29
24,98,100,-73,44,40,100,0,9,-4,0,-59,-81,15,100,66,100,-100,-10,22,100,100,-24,-45,-100,0,-52,41,-93
89,0,0,3,-44,0,1,0,-100,0,100,100,100,-30,100,89,-88,-100,0,-1,0,-100,-91,0,-18,0,0,0,0
0,0,0,-7,0,0,-24,0,-25,0,-32,-56,-100,-35,85,-55,100,0,100,-21,100,-29,0,-89,-20,0,1,0,100
100,0,-100,-16,100,0,-6,0,0,0,0,-44,0,100,0,0,0,-25,0,0,0,0,-100,0,0,41,2,-41,0
100,-29,-27,59,-100,0,-34,0,0,0,0,57,-38,-83,100,1,2,-2,100,0,2,0,0,0,-97,-2,98,100,86
3,43,-100,-100,0,11,-37,0,0,85,-64,33,-31,-29,-89,31,-27,38,57,0,-69,0,-23,49,-85,-39,59,33,-27
-100,-82,-100,-10,0,8,100,0,0,-16,-1,99,4,54,100,-6,-87,48,-84,99,36,0,-57,100,-13,0,100,-100,-100
6,-70,0,62,55,0,51,0,0,-69,79,0,100,-95,100,-54,71,50,-100,-6,0,0,0,-14,100,100,-8,-5,-59
-100,41,-31,6,-55,19,-68,0,0,0,76,-89,-100,54,1,41,-71,-100,100,69,93,0,0,-26,-70,-43,-4,-28,6
-12,100,-12,0,0,-51,-83,0,100,0,-23,95,100,0,24,0,100,-36,1,-100,-61,100,0,-100,100,-57,0,0,-1
100,79,100,-100,0,-66,100,0,100,0,-45,-100,100,-100,39,-36,100,100,-52,-62,-59,-68,0,-9,-100,100,-57,0,5
0,0,-75,-37,0,100,0,0,0,0,-62,100,33,2,0,0,0,-19,0,0,100,-13,0,0,0,-17,0,0,0
-97,-71,100,-20,0,100,-49,0,100,0,-28,0,-100,-100,0,100,-100,0,-100,0,0,0,0,0,0,76,100,0,0
0,79,0,0,0,0,-51,0,-69,100,0,0,-100,-71,0,0,1,-81,-22,0,0,-19,0,0,-16,0,-100,0,100
0,0,100,0,0,-3,4,0,0,0,0,-60,90,-11,-100,-4,0,0,0,0,100,0,0,0,9,-100,0,0,-67
-100,71,-37,100,0,79,-4,0,9,-41,0,-81,-94,49,-99,-62,-50,0,100,0,-100,7,0,0,19,-59,75,0,-43
100,0,0,-54,0,0,0,0,0,0,0,0,100,4,0,-80,0,0,-39,0,80,100,0,0,0,100,-100,0,0
100,-92,100,-46,0,-20,58,100,-93,-59,0,-27,-100,-7,100,96,-51,0,-61,66,-100,-100,0,100,-58,-81,22,0,66
-100,100,-11,100,0,0,-58,0,-39,0,0,48,-33,0,0,1,0,0,0,-66,-30,-7,0,-100,100,100,100,100,-48
100,100,-100,0,0,-27,0,0,100,100,0,-13,0,-22,-100,0,1,0,100,0,-91,0,81,100,-74,-77,-16,-38,-18
-80,100,33,100,4,-100,72,14,100,-100,0,-62,0,39,-100,-100,3,0,25,18,100,14,-81,-68,61,-18,-100,1,12
0,66,100,100,88,-66,-15,-100,-100,0,0,0,0,-43,-94,-19,-4,0,-21,1,-34,0,2,-19,5,-24,-100,-63,100
0,-46,0,0,-80,-100,0,-14,-77,0,0,0,100,78,100,100,0,0,100,-19,67,-14,-2,100,-93,100,100,0,-88
0,0,89,-100,0,0,-57,0,0,0,0,0,-34,-56,100,-100,0,0,-26,1,100,0,0,0,0,-100,0,1,0
0,100,-26,100,77,-22,0,0,-41,0,0,0,0,0,0,-27,0,0,-100,-1,-35,0,0,-57,0,0,-90,0,1
-100,100,0,-100,-80,0,0,0,1,0,0,0,-66,-42,0,-100,0,0,0,0,0,0,0,1,49,100,0,1,0
0,0,-53,0,-9,0,0,0,-91,0,0,0,0,0,100,-48,0,0,0,100,0,0,0,1,2,0,-100,100,0
0,0,26,-30,0,-28,0,0,0,0,0,0,0,0,0,-100,1,0,100,0,-28,0,0,0,0,-3,1,-89,100
0,-27,100,-100,0,-35,27,0,0,0,0,0,99,0,-9,-14,0,0,-33,-58,0,89,0,100,-22,0,-24,-13,-40
-85,-34,0,-70,100,0,-27,0,0,0,0,0,93,100,0,0,1,0,-83,-42,0,50,0,0,-29,100,-34,0,0
0,-75,81,0,-94,-25,62,0,0,0,0,0,-31,100,-53,0,0,0,-51,92,0,-30,100,2,27,100,-2,0,-85
100,100,0,0,-6,100,-62,0,100,0,0,0,-100,-100,0,0,1,0,-11,0,-12,71,-100,0,-27,-100,0,0,0
-62,0,-100,66,0,-16,0,0,0,100,0,100,100,100,-49,0,-3,0,0,0,-86,0,0,0,0,-100,100,0,0
-38,-32,-100,-66,0,-71,0,0,-100,-84,0,55,-14,-100,100,67,0,0,41,-17,-90,94,0,-34,0,-85,100,0,2
0,0,-54,0,62,68,100,0,0,-9,0,-100,81,33,46,100,100,0,0,-73,55,-100,0,49,59,6,3,15,69
0,0,-11,0,-35,0,-100,0,0,-7,0,0,0,0,-100,-62,-100,100,0,-2,-100,0,0,2,71,0,1,-15,100
0,-17,0,0,-27,0,0,0,100,0,0,100,0,91,-22,66,0,-100,-41,10,-38,0,0,97,0,-18,-46,2,0
0,100,0,0,0,100,0,0,-49,0,0,0,15,0,-14,-100,0,0,0,0,0,-71,0,-26,0,0,0,0,-78
0,-65,0,0,0,0,0,0,-44,0,0,-91,100,-100,-86,-1,0,0,0,1,0,-32,0,0,32,100,0,-2,100
0,100,-13,0,0,-5,0,0,100,0,0,0,58,-100,-5,100,0,0,0,-11,0,-18,0,0,-89,-7,100,0,-33
100,0,-100,100,0,-54,0,0,100,0,100,0,-63,0,0,-57,0,0,0,0,0,-53,0,-100,-37,10,2,0,100
-49,-62,-100,-53,0,-53,0,0,-42,0,100,-18,-27,-24,1,0,0,0,0,66,97,100,63,0,23,-46,-75,0,-100
45,-100,-58,100,0,-15,0,0,100,22,-87,-46,-100,78,-44,100,0,0,100,20,-41,-79,23,100,-59,46,-24,35,-100
84,-100,-100,17,0,-58,0,0,100,-22,-100,58,100,100,100,15,0,100,8,100,-2,100,-11,-100,0,-100,-41,30,-60
39,-100,-99,100,31,0,18,0,-35,0,-5,-58,100,-41,100,-68,0,-58,100,-82,80,-100,-25,36,77,-3,-17,-65,0
100,-40,-100,-100,-31,0,0,0,-34,0,0,100,-3,0,100,0,0,-42,8,0,100,100,100,-100,-17,100,0,0,0
-100,-100,-53,25,0,0,-18,0,-100,0,21,100,100,100,-16,100,0,0,100,99,-100,-100,47,21,-60,-100,-85,100,0
82,-56,-100,40,0,4,0,0,65,49,-29,100,-1,-49,-13,-100,30,0,-98,-86,100,49,-85,-36,100,0,6,91,0
-100,100,-100,-79,0,55,67,0,-63,-49,0,-13,-3,-83,-100,51,-30,0,-100,-52,38,21,100,83,-100,11,-5,-100,100
-100,16,8,-50,0,84,-67,84,100,0,0,-100,75,-6,-100,68,38,24,-100,-65,100,67,-25,-95,100,-11,28,-91,-52
0,0,100,0,100,-100,0,-62,100,0,0,100,28,100,-100,0,-5,-11,100,0,0,-48,-100,-6,0,0,100,2,0
-56,-17,-16,-5,100,0,100,0,23,0,0,-100,0,0,0,-100,0,0,0,0,100,-100,100,-22,0,0,-100,0,-17
-32,-13,100,0,-56,-13,100,-22,-94,0,100,0,0,-22,100,88,-33,0,0,0,-87,0,-100,-29,0,0,1,0,32
-13,0,0,0,100,0,100,0,-100,0,-44,-100,0,-100,-33,0,0,21,-100,0,100,-10,0,0,-2,0,0,-2,100
0,0,-100,0,-16,-30,-100,0,0,0,-56,22,-100,100,-46,0,0,-34,95,0,-38,59,0,0,74,100,1,0,-1
0,-95,32,-30,6,0,68,64,100,0,39,100,-100,-100,-79,71,0,0,-80,31,-55,13,-81,0,-70,-30,-26,0,-100
0,40,-100,100,-2,2,39,-51,-41,0,-39,-100,-100,-77,-24,-18,0,0,-13,-26,-57,-27,100,0,40,15,14,34,-28
0,100,-77,-100,34,100,-100,-13,-100,12,0,74,-100,0,15,-100,72,0,-20,-5,-6,-45,100,0,82,-71,-50,2,54
100,-1,-100,-35,0,100,100,51,-63,-12,0,100,100,0,-21,-22,0,0,0,0,0,0,-61,0,100,-14,100,-33,0
100,-100,96,-30,0,-9,-40,-29,-100,68,0,-62,15,100,100,-88,-72,100,0,0,0,57,-31,0,-79,0,-61,64,100
-7,100,0,0,-20,57,0,-22,100,0,0,-100,100,100,100,0,0,-58,0,0,100,-57,0,0,-100,0,1,100,-100
0,-75,-19,0,-100,0,0,0,-23,-68,0,0,0,-100,-46,-34,0,0,100,1,100,81,-41,0,100,0,-100,-27,-69
70,-6,100,89,-5,100,-45,0,-100,0,0,0,-87,-32,-14,85,0,0,-100,-1,-100,-36,1,0,21,0,83,-96,-19
-57,0,0,0,0,100,-100,100,0,0,0,80,1,0,-37,0,0,0,0,0,-100,100,-62,0,0,0,-80,-4,0
0,0,0,-20,0,0,-100,0,1,0,0,0,78,0,100,-29,0,0,0,0,-53,-5,-12,0,0,0,-17,-34,0
-57,-85,29,76,-100,-100,37,0,-1,0,0,-100,100,-68,100,-96,0,-21,0,0,100,-55,22,61,0,100,-12,-5,0
-36,-100,0,100,100,0,2,-75,100,0,0,100,-100,0,-97,0,100,0,0,0,62,0,-22,0,0,-14,-100,0,0
-100,100,100,0,0,-5,0,-25,0,0,0,70,-100,1,0,-16,100,-21,0,0,0,-85,0,-44,0,0,-30,0,0
0,-100,-100,-32,0,-17,-61,100,1,0,0,-76,-21,-1,-7,-19,0,100,100,0,45,0,0,0,0,0,0,100,0
-13,-77,100,3,100,100,0,87,-100,3,68,75,100,21,-8,-1,-100,46,54,0,-75,0,43,0,-100,-86,-100,-100,7
100,-20,-100,100,-46,100,0,-64,-1,-3,-14,100,-60,-21,-88,0,1,-46,-30,100,-80,0,32,100,-18,0,100,-1,100
-100,0,-29,100,100,100,92,-24,0,0,0,100,-40,100,-69,0,0,-100,0,-100,100,0,-75,-100,0,0,0,0,0
19,0,6,-32,-48,-100,100,-99,0,0,33,58,34,-100,-8,0,68,0,-100,0,-100,77,20,-17,-100,45,6,0,100
19,100,-81,-27,100,0,2,0,0,0,0,100,-25,1,-100,100,-100,0,-24,78,-2,97,-20,100,0,100,-100,0,0
-38,-75,0,-94,-100,89,89,100,91,71,-66,-100,0,100,-61,87,100,0,0,57,-32,-100,0,-100,100,41,2,0,-81
34,-25,-63,-100,-100,3,100,-100,-91,33,100,29,100,30,1,-100,-66,100,3,-100,-61,-68,0,100,-31,100,-85,0,-100
-20,0,-100,-100,59,2,0,0,0,76,-100,100,57,100,100,-70,-12,100,100,-35,-67,-6,0,-39,15,-24,-5,0,-26
-14,0,100,-35,-5,0,-84,0,100,-100,-18,-72,0,100,1,-1,-65,52,0,0,-41,0,0,0,100,-100,0,0,0
0,100,0,-28,-30,100,-100,0,-71,42,0,0,0,100,0,-16,0,-100,-84,3,0,0,0,100,-21,-21,0,0,0
0,40,-100,95,100,54,-100,0,100,-100,-3,41,-100,-95,-35,0,-26,100,39,-3,-100,37,87,91,-100,100,0,0,0
0,100,-100,69,28,-100,-99,13,11,-9,0,-15,-27,100,-5,0,0,-100,-58,0,-25,12,4,11,-100,-57,0,0,34
0,-100,-77,-65,1,100,76,-13,100,59,0,-72,-78,57,20,0,0,-100,0,0,0,-49,53,-100,0,-88,32,22,-5
27,-25,100,-63,94,20,80,64,100,-22,36,83,-100,-64,-100,15,0,-38,55,0,5,0,100,42,14,-6,-28,11,82
-27,-100,31,4,-62,69,-63,-64,-100,-13,22,100,57,-89,-50,0,0,-14,-55,0,-5,0,-33,-39,-25,-4,100,-5,47
0,100,-100,20,-27,-100,-3,0,100,16,-58,-2,-97,25,44,100,43,0,0,11,13,94,100,100,100,75,99,-28,-100
0,-33,-100,100,-100,48,100,62,-100,-53,0,-100,-75,72,-96,22,75,84,100,100,31,-71,100,-100,100,-100,-100,22,-58
0,-38,49,63,-31,-14,-100,-62,-57,30,0,-100,46,66,53,0,100,-35,-100,-8,61,100,-17,49,100,-48,2,-22,0
0,-11,100,-100,0,0,-86,0,100,-30,0,0,100,-29,-55,0,0,0,0,0,63,-75,0,0,0,-13,-50,0,0
0,0,0,100,-98,100,0,0,-36,0,0,0,0,-100,0,-32,-54,-13,0,44,0,0,0,0,0,0,-55,0,0
0,0,-100,-29,-76,100,-4,0,-35,0,0,0,100,-100,-40,0,100,80,0,1,100,0,0,-100,-42,0,0,0,0
0,-33,-25,-100,2,0,0,0,-2,0,0,0,0,-32,100,0,0,-100,0,-100,0,0,0,-27,56,100,1,0,0
0,0,-100,94,-2,54,0,0,-100,0,0,34,-62,86,-100,100,75,-16,0,100,39,100,100,-88,-54,-100,79,68,0
100,100,-31,0,0,17,0,0,0,0,76,0,-96,100,-76,-20,0,0,0,-26,0,0,-41,0,-22,0,-46,0,0
-100,0,0,100,0,0,0,0,0,0,0,-27,59,-7,0,-69,0,0,0,0,0,-66,100,0,0,0,-34,0,0
18,-44,63,-100,0,-100,0,0,-91,0,0,100,58,-30,69,-32,-100,88,0,100,16,-22,-35,100,-78,0,9,-20,0
-18,100,78,-100,40,-66,0,63,100,0,-39,-100,100,3,-100,-72,-100,100,0,97,0,-60,100,-100,0,0,-9,92,0
0,100,-46,0,-40,-45,0,-63,100,0,0,36,-43,0,100,0,-69,0,0,-32,-88,100,0,0,0,0,0,2,0
0,0,0,-58,0,-100,0,0,-43,100,-37,0,-86,-100,-100,-12,-70,100,0,-94,0,-19,-12,0,63,0,0,1,0
