AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
38,0,19,13,0,0,0,100,97,0,0,34,0,75,52,0,92,55,0,69,66,0,10,0,0,0,0,0,27
55,100,-19,-13,0,1,0,34,-23,0,0,-34,0,100,-52,0,-5,-55,67,-69,-48,35,31,0,100,0,62,28,-27
100,34,0,0,0,-1,100,-57,-74,0,0,0,0,75,0,16,-21,0,10,0,96,100,-41,100,-56,0,51,-28,0
-12,100,89,0,0,0,-100,-10,0,59,0,0,0,43,100,100,86,0,-71,49,100,-21,0,-92,-44,0,-95,68,89
100,100,-75,89,43,0,0,-67,11,100,0,0,0,100,-4,87,100,0,57,2,-16,-23,100,100,0,54,100,100,-67
-47,-43,100,-89,80,0,100,76,68,-50,100,27,0,-23,-33,92,-45,34,-63,-51,17,-91,36,-100,76,-45,-47,-52,-22
-100,-55,-87,70,-94,100,100,-76,-79,25,-73,100,22,-79,76,-38,-69,42,16,10,100,0,100,-8,-4,100,100,-100,0
36,59,23,-11,-29,-91,-82,0,22,-31,-27,-100,-22,100,-59,30,5,100,73,52,-1,41,-13,100,-7,-100,-7,27,0
-84,100,-50,100,0,58,-41,0,84,52,51,75,0,67,20,-90,100,3,-47,37,100,-41,76,-67,-6,58,-16,95,0
37,-100,100,100,0,-12,0,0,100,-21,-51,-84,27,-9,99,-96,-71,-20,-19,-72,53,100,100,-33,20,-67,-64,-100,0
100,100,-100,13,100,5,66,0,96,-3,5,-18,46,2,-76,-60,100,-100,11,-27,-100,4,-100,0,-59,76,69,10,0
56,-15,94,-39,-45,-51,-100,64,82,-100,-5,82,-55,-46,-59,-41,100,-47,-34,0,-97,-100,-62,0,-3,-17,-18,-17,0
6,-38,-32,100,-55,22,40,37,100,68,0,-82,14,-10,4,100,65,-12,60,0,49,91,-65,4,68,-59,-39,100,100
98,100,-47,74,65,100,-1,-23,100,-29,39,100,100,-100,100,57,-28,13,-46,41,100,-72,-88,72,1,100,52,-100,71
-100,90,100,100,-65,0,6,-4,100,-70,1,-58,52,5,-54,-43,-100,66,37,-41,100,-17,100,16,0,-16,6,2,19
13,-100,-68,-100,0,7,100,-44,44,0,57,-16,-100,-1,-100,-100,-21,-18,-51,0,12,-6,-68,56,44,-84,52,38,-2
-69,-36,-47,-14,70,23,100,15,58,28,66,-25,-84,67,-2,100,100,-36,0,0,37,88,100,-100,-21,100,-49,-56,69
-65,52,0,23,-70,60,-100,-45,75,-28,100,-1,0,100,-12,78,-100,-25,47,11,-100,10,-35,100,-79,-91,-50,-15,32
-100,-58,0,-100,4,-55,-100,0,-58,0,-35,0,83,65,0,-41,54,0,100,35,-5,50,9,-100,41,100,100,40,-93
-53,-100,50,-53,-4,-51,-88,0,18,0,15,100,-83,-37,0,43,34,0,-80,100,-42,64,33,100,-20,7,-59,-40,-81
100,100,-50,-93,0,-100,0,0,100,0,-36,-100,51,-100,100,100,40,0,8,42,39,0,0,100,100,-8,26,59,-69
100,2,0,-100,85,-15,0,0,100,0,34,79,-51,100,5,-100,75,0,34,-100,-100,100,-100,-25,64,-14,-97,7,100
100,100,100,-70,-55,0,0,0,100,0,100,18,0,-4,-8,-18,13,0,-32,15,48,-19,-74,-95,67,-11,72,-66,-100
-33,20,-59,0,100,0,38,0,1,87,89,41,0,-52,11,100,100,0,-77,-19,-8,100,100,100,-5,-83,100,0,-46
-91,-100,-22,0,3,0,100,0,-31,-87,-22,12,0,100,100,5,-82,70,11,-7,100,-11,36,77,-18,100,-76,0,0
-100,0,-9,0,79,0,-68,0,-100,0,0,-60,100,0,100,100,-5,-70,-11,-62,-6,-65,0,100,100,84,100,100,0
-85,-100,-10,100,95,0,-20,94,-100,0,-100,-90,-47,-100,20,28,100,0,93,100,65,-23,-98,25,49,-100,100,-100,0
0,-100,0,100,0,0,0,0,-100,0,-100,0,-53,0,17,-77,-100,0,0,100,100,0,94,-26,100,83,-1,100,0
0,0,0,-100,-4,0,-34,-8,100,0,0,0,0,-15,-9,0,0,0,0,-46,100,-100,-58,100,16,-33,-100,3,0
9,-100,100,-100,-100,100,-16,-86,-100,0,-86,0,63,-71,-63,100,32,0,100,-34,52,-100,100,-28,-100,-59,43,-100,0
-9,-33,-100,0,98,78,0,0,97,41,-1,100,100,65,60,0,-100,70,-100,-100,100,21,-13,61,-88,-1,97,57,0
0,100,100,0,0,0,0,0,-71,59,0,0,100,100,0,-82,-100,0,-2,-35,0,-100,-100,100,-73,-11,82,-60,0
100,71,100,0,100,-3,97,0,0,-100,-47,100,-90,77,-54,75,-31,-70,0,0,32,0,-72,82,-100,0,-50,0,0
0,-87,0,0,0,-45,-92,0,100,0,-3,-100,100,-100,100,-2,1,0,-91,0,100,0,-38,-100,63,0,100,0,0
-5,-29,100,0,0,0,1,100,-59,0,-17,0,100,100,-64,100,100,0,32,0,0,-15,0,100,-100,-48,-100,100,0
0,64,100,0,-100,-78,-6,-1,-33,0,-54,-100,100,0,100,0,-100,0,-32,0,100,0,0,-100,100,0,2,-96,0
-70,100,-100,0,-100,100,0,-71,-7,84,0,0,100,-60,100,1,-60,0,0,0,-57,97,0,0,-100,-15,-93,-4,0
-25,-100,-7,0,-100,75,100,100,-79,-84,0,0,31,27,-65,-100,-19,37,0,0,-100,15,0,-18,100,0,100,0,0
100,100,91,0,-72,-63,-67,-94,100,0,0,0,0,0,100,100,-25,0,0,100,-19,100,0,-54,-35,0,100,0,0
-62,-24,-22,0,-29,-2,0,-34,-25,89,0,100,0,100,0,83,-33,-11,0,0,-100,66,0,-100,-38,42,1,0,0
-38,-100,0,0,0,99,-19,100,-68,0,0,63,0,-64,0,-83,0,-7,0,-76,0,0,0,100,0,-3,100,1,0
100,-81,-8,100,40,0,0,0,0,0,0,0,-18,-100,0,-100,-54,-3,0,0,0,0,0,0,0,0,0,1,0
-52,-93,100,-100,100,-98,-14,-100,-13,5,31,-100,100,49,-41,100,18,-16,46,-24,-61,100,0,-100,-100,-34,-27,30,77
-14,0,-54,0,-62,-41,97,35,-54,100,-31,28,-100,-48,-13,48,-100,0,-38,0,33,-47,48,-100,-53,-5,77,-32,-9
-34,74,100,0,100,-71,86,-3,100,-13,100,-91,89,-54,-33,56,-46,100,100,0,-60,-100,-33,-23,7,0,-100,67,-68
0,-74,72,0,-100,-13,-92,-32,100,17,26,0,47,86,22,29,100,-47,-43,6,-8,100,100,92,2,0,-18,-67,1
64,0,-75,0,-78,6,-91,0,100,-29,-100,88,86,-70,100,-100,100,-42,51,-6,-63,-49,-53,-100,-9,0,-49,63,-1
-64,0,-32,0,0,58,0,0,79,-12,-26,96,100,100,96,-43,-100,-11,38,0,39,51,100,-71,23,0,17,-63,0
39,0,100,62,0,0,83,1,-33,-58,0,-100,100,-44,24,-100,-100,0,100,77,0,0,100,42,-23,0,-78,0,0
16,0,-100,-62,0,15,100,100,4,-99,0,-75,100,84,100,4,0,0,-78,-77,-44,100,30,100,0,37,75,0,0
0,0,0,19,0,-11,0,-1,0,0,0,0,0,100,100,0,0,0,-69,0,0,0,0,-13,0,-6,0,0,0
-55,100,0,56,0,-100,-53,-99,100,0,0,100,100,-65,0,-100,0,0,-64,1,0,-100,-8,0,0,0,-83,0,0
0,-56,0,-46,0,0,-39,-1,0,0,0,0,-9,-18,0,0,0,100,0,0,100,-100,2,0,12,-31,0,0,0
0,-44,-37,25,0,-6,-91,77,100,52,0,-100,-100,33,100,100,0,-69,7,100,-87,0,-100,69,-12,0,-75,0,0
0,100,100,-54,0,0,100,-77,-100,-52,0,100,-100,-6,-32,0,0,-31,0,-100,26,0,81,0,0,100,-71,0,1
0,100,0,0,0,0,-100,0,0,0,0,-83,-16,100,0,1,0,0,0,-1,53,-45,-53,0,0,-25,0,0,-1
0,0,0,0,0,0,0,0,100,0,0,0,1,0,-38,-100,0,16,100,0,0,-76,-1,0,0,-75,100,0,0
0,-5,0,0,0,0,100,0,-45,0,0,0,0,100,-43,100,100,-16,0,0,-55,-45,18,0,0,0,100,2,0
0,0,-100,0,0,0,-94,0,100,13,0,-26,96,0,100,100,-95,0,-92,1,-57,-54,-100,100,0,0,-2,-2,0
0,-100,0,0,0,0,-6,0,100,-13,0,0,-100,-100,1,-77,-5,5,56,0,100,-13,0,-44,0,0,68,0,67
0,-95,-37,0,23,0,0,25,100,24,0,12,100,-73,-74,-100,0,-5,60,45,-69,0,-100,100,0,0,-37,0,14
0,100,100,0,0,0,0,-25,100,-24,0,-12,-78,0,0,0,0,0,-100,0,58,0,-31,-100,0,0,-18,0,0
100,0,-100,0,100,31,0,0,-100,0,0,0,0,100,0,-36,0,0,100,1,-64,0,0,-5,0,0,-7,0,-81
-82,100,0,0,-65,-31,100,0,41,0,0,0,-89,0,-64,-2,0,0,0,-47,100,0,0,0,0,0,-100,0,0
-9,-40,100,100,-58,0,100,0,0,0,19,0,0,-100,0,-75,2,0,0,0,-93,0,100,0,0,0,-6,0,1
-9,0,100,-100,2,0,100,0,100,0,0,100,0,0,-47,0,-2,0,0,0,0,0,-86,-100,0,0,0,1,-1
0,-100,98,0,0,0,-27,0,-100,0,-19,0,-100,-59,0,100,85,54,0,0,77,0,0,0,0,0,2,-1,0
0,0,0,0,-2,0,0,0,-22,0,0,31,0,-96,0,100,100,0,0,0,0,0,-14,-100,0,0,1,0,0
0,-37,0,0,0,0,100,0,0,0,0,100,92,-100,0,0,0,-45,-70,0,0,0,0,0,0,0,-2,1,0
0,-23,0,0,0,0,-100,0,-100,0,0,100,100,100,0,93,-100,-9,0,0,0,0,0,-83,0,0,-89,0,0
0,0,-100,0,0,0,-100,0,-51,0,100,79,3,-76,-59,0,92,100,-46,1,-48,0,0,-100,0,0,45,-1,0
100,0,0,0,0,58,-64,0,-100,0,-22,0,0,-100,-42,100,-100,0,-58,0,100,0,0,-100,0,0,1,100,0
0,0,100,0,0,66,-68,0,0,0,-78,0,-100,-64,100,0,-11,0,0,-1,0,0,0,-11,0,0,0,1,0
-33,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,-46,-9,0,0,0,0,0,0,0,0,1,0,0
-67,0,0,0,0,-38,0,0,0,0,0,0,76,-61,0,-10,-12,0,0,0,0,0,0,0,0,0,1,0,100
0,0,100,100,0,-14,-41,0,-19,0,0,31,1,1,-59,-100,-8,-91,0,0,100,0,0,0,0,0,-100,-18,-85
0,0,100,-76,0,1,0,0,-100,0,0,-28,-100,-79,-62,0,0,0,0,0,100,0,78,0,0,100,0,-83,1
0,67,-100,-24,0,0,100,0,-51,0,0,-100,100,-100,-5,-15,100,30,100,0,-35,0,-78,94,0,-79,37,70,100
0,-65,-100,0,0,-56,-100,0,0,0,0,0,-100,-37,-4,100,-100,-30,-91,0,67,0,100,100,0,100,-22,-59,100
0,-2,0,0,0,0,0,97,-100,0,0,-68,95,100,1,-38,0,0,0,0,100,0,0,100,0,-100,-80,-11,0
0,0,-77,0,0,-17,100,-31,-100,16,0,-100,100,-100,100,0,2,0,0,0,100,0,-100,0,0,-21,0,100,100
0,0,-71,0,0,0,-100,0,100,-16,63,1,0,1,-1,-37,-2,0,-9,0,0,0,0,0,0,0,0,0,-76
0,0,-53,0,0,0,0,-66,100,0,0,-36,100,0,-42,-56,0,0,0,16,94,0,0,-100,0,0,100,1,-65
0,0,100,0,0,0,0,3,-25,0,-24,0,-100,1,-6,0,0,0,0,-16,0,0,0,0,57,0,-100,0,-45
0,0,-61,0,0,0,0,-3,-100,0,-4,100,1,-2,0,100,100,0,0,100,-51,0,0,-100,11,0,100,0,-15
0,0,-32,0,0,0,0,0,0,0,0,0,-100,4,0,-65,0,0,0,100,0,0,0,-94,64,100,0,0,-100
0,57,55,0,0,0,0,24,-57,0,-35,50,-100,-4,33,100,-100,82,36,-56,-100,13,100,86,-100,-40,-46,-100,26
33,-57,-62,0,0,0,0,100,-12,26,0,-4,-82,44,100,55,0,-25,-36,-100,-100,-13,-8,100,8,-60,-100,-1,3
0,0,0,0,0,0,0,-52,-40,0,0,-2,0,-24,-7,100,100,0,100,-44,0,0,100,-33,69,0,-100,0,-44
-33,100,81,0,0,0,0,-72,27,-26,100,100,100,0,-100,-48,-65,-57,-100,0,77,0,-100,-100,-100,100,0,0,0
0,0,-100,100,0,0,0,0,-75,0,-22,100,-11,0,0,0,-35,0,0,1,0,0,-47,69,-9,-28,0,0,0
0,0,100,0,0,0,0,0,-100,100,-11,100,-100,-20,-100,0,4,0,0,0,-24,0,-45,-100,0,22,0,0,0
0,0,-84,0,0,0,0,0,65,24,-67,-100,0,0,100,2,100,0,0,-1,100,0,0,-22,0,-52,-2,99,0
100,-100,-38,-98,0,76,0,0,100,-100,0,-49,21,0,59,100,-61,0,0,0,100,0,0,0,0,0,100,-46,0
-5,100,100,0,0,-76,0,0,-61,-24,25,0,-54,0,100,-5,-39,0,0,0,0,0,0,0,0,-41,-100,-53,0
-61,0,-100,64,0,0,0,0,-100,0,-25,100,-100,0,0,0,0,0,100,100,0,1,0,0,0,-1,-33,0,0
100,-93,-100,-66,0,0,0,0,0,0,0,100,0,0,-100,-32,-4,0,64,0,0,100,0,100,0,0,-3,0,0
-90,0,-89,0,0,0,0,0,0,0,0,100,-94,0,100,-42,1,0,0,0,52,0,0,-38,0,0,-31,0,0
0,0,-9,0,0,0,0,0,-100,0,0,47,0,1,0,-13,-1,0,0,-62,0,-100,100,100,0,0,0,0,0
-44,0,1,0,0,0,0,0,-10,0,0,-100,100,-1,100,-100,0,0,0,-38,-18,-1,0,-82,31,100,1,0,0
0,-7,-11,0,0,0,0,0,-100,0,0,72,-26,0,0,0,0,0,0,0,100,0,0,0,0,-73,1,0,0
0,0,-43,0,1,0,0,0,0,0,0,-78,0,0,0,0,0,0,0,0,-22,0,0,0,17,100,0,0,0
0,5,100,0,-1,0,0,0,-100,0,0,-100,-100,0,85,-22,6,100,-90,0,5,0,5,-80,5,29,-2,100,0
0,91,-44,0,0,0,0,0,-21,100,0,-100,59,0,-57,63,-6,-66,-74,0,-21,0,0,0,32,-10,4,-100,100
0,-54,0,0,100,0,0,0,0,-2,0,-42,-14,0,-64,0,1,100,100,0,-81,0,-33,47,0,-18,-4,0,-73
0,0,0,0,-100,0,0,0,0,-98,0,89,100,100,100,10,66,-73,-19,100,-100,0,100,100,0,62,0,0,-27
0,0,-21,100,0,0,0,0,0,0,0,-44,100,0,100,-41,-67,-61,-81,0,100,0,-100,-100,-34,0,0,100,68
0,-42,71,-100,20,0,0,0,-100,0,100,100,100,100,0,0,0,0,100,100,0,0,-51,-47,-51,-100,1,67,-53
0,0,-100,100,-20,0,0,0,0,0,-19,100,0,2,0,-65,0,0,-27,-22,0,0,-18,0,11,-18,0,0,-15
0,0,0,-7,0,0,0,0,100,0,-47,-57,0,-85,0,0,100,100,0,58,0,0,-3,0,0,-72,0,0,0
100,43,0,0,0,0,0,0,0,0,-34,100,-100,-47,0,-89,2,0,0,-85,0,0,0,0,0,0,100,-79,0
-54,-42,1,2,0,0,0,100,0,0,0,-100,-100,80,-24,68,-31,-19,0,-100,100,0,100,0,-11,0,66,100,0
0,-1,100,-58,0,0,0,-77,-100,0,0,100,100,-28,0,0,0,-1,-73,1,-4,45,0,0,0,0,0,-7,0
-46,0,100,0,0,0,0,0,-100,0,0,-100,-100,-93,2,100,0,-74,100,0,100,-45,-100,0,45,0,100,0,0
0,0,-15,0,0,100,1,-23,0,0,0,94,0,100,0,-42,-66,-6,-100,0,-100,0,100,100,-45,0,0,0,0
0,0,-53,-37,0,0,-1,25,-100,0,0,100,0,100,72,-100,1,0,0,100,-27,0,100,-100,0,0,100,100,0
0,0,0,0,0,0,0,-25,0,0,0,0,0,1,100,61,-6,0,0,-60,0,0,-100,0,0,0,0,-96,0
0,0,0,0,100,-50,0,0,-73,66,0,0,-100,-22,-100,-18,55,0,0,0,-100,0,-29,0,100,0,-100,-45,68
0,0,100,0,-46,0,91,0,0,0,0,-34,0,-76,-91,-53,-55,0,0,0,-100,5,-71,0,100,100,0,-68,0
0,0,-100,0,100,-50,-28,0,0,-66,0,17,0,-100,-7,0,0,0,0,0,0,-5,100,0,100,-77,100,-72,1
94,0,-4,0,-45,0,-15,0,0,0,0,0,0,-32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-94,68,-100,0,-100,0,-48,0,100,0,0,11,-100,100,24,-17,0,0,40,-92,-55,41,-100,7,7,-18,-7,100,-69
0,-35,0,91,0,0,0,1,100,0,0,-3,100,100,100,100,0,0,-40,0,-56,-41,0,55,0,-5,-100,-79,0
0,0,0,0,0,0,2,-1,-100,0,0,0,0,100,100,100,100,0,0,0,-100,58,0,0,-6,0,-44,-21,0
0,-21,0,-85,-9,89,-2,0,0,0,0,0,-57,94,-100,-19,0,0,0,80,64,0,41,-5,-3,0,1,0,0
100,0,0,0,100,0,0,0,-49,0,0,0,0,1,0,0,-100,0,0,-19,13,1,-19,100,-100,0,0,100,0
100,0,-59,-6,0,0,0,0,100,0,52,0,1,-100,0,-12,0,0,0,0,0,-59,-22,0,-100,100,-15,0,0
-54,100,50,0,-100,0,0,0,93,0,0,-93,85,100,-30,0,0,69,0,-61,-15,0,62,62,-47,-51,19,-100,0
-17,-59,100,0,0,-89,0,0,-69,0,0,-76,-75,-3,0,100,0,78,0,0,23,0,-62,0,100,-45,-18,2,0
0,0,-100,0,0,0,0,85,-100,0,-52,87,0,0,0,0,0,0,0,0,0,0,100,-25,-32,100,-2,78,0
-29,-53,-19,100,0,3,4,0,0,0,0,-4,0,-15,0,0,0,0,0,0,-34,0,-69,0,-55,100,0,0,100
-100,0,100,-36,0,90,-4,0,-71,0,0,100,-92,100,0,-20,0,0,65,100,0,0,-29,100,-47,-100,1,-72,0
0,0,100,0,0,0,0,1,75,0,70,0,-23,0,0,-59,0,79,-59,-41,-100,0,57,-100,-17,-34,-100,-8,81
0,0,-7,29,0,0,0,-86,0,0,100,0,-42,100,0,-100,0,0,-6,-44,0,100,-59,-22,0,0,-100,0,-63
0,0,0,0,0,-88,1,0,0,0,0,32,-78,-100,-100,-13,0,-25,100,0,0,0,0,-40,100,0,0,0,-11
0,0,100,-20,0,-5,2,0,0,0,-14,0,-45,-58,0,0,0,0,-100,-15,0,-91,0,21,100,0,-3,0,-54
0,0,0,0,0,0,-3,0,-3,0,-100,0,-9,100,-68,0,1,0,0,0,0,-9,0,0,65,0,0,0,100
0,0,0,86,0,99,0,37,-76,0,-29,-100,100,-95,-71,-75,-1,-18,0,0,0,100,0,-58,100,-70,0,0,-100
0,0,0,-5,0,0,100,-37,0,0,0,-20,-98,1,-47,-63,100,0,0,0,46,0,0,100,0,0,0,1,0
0,0,-100,100,0,0,0,0,0,0,0,0,0,0,100,-7,2,0,45,0,-100,0,0,0,0,0,0,100,-36
0,0,-5,100,0,-7,-51,0,0,0,-27,0,-77,0,0,-100,0,-100,0,0,0,0,39,100,-2,100,0,-54,-17
3,0,0,-100,0,-12,-49,0,100,0,0,0,-100,98,0,-100,100,89,-16,100,0,0,-32,100,0,-31,2,-47,0
-3,6,-100,57,0,31,0,0,-47,0,0,-100,47,98,2,10,-88,-98,-29,-21,-100,39,-7,-95,-45,-43,-2,0,100
0,-6,-71,22,0,0,0,58,27,0,0,25,-2,-100,68,-55,-100,-68,79,29,-48,100,73,100,-2,100,0,0,68
0,0,-84,-71,0,-60,100,0,100,0,0,43,-71,100,100,0,-14,0,-14,-12,0,0,-73,-26,100,0,0,2,100
0,0,81,-100,0,100,-14,-58,100,0,0,0,1,0,53,-100,0,100,0,-96,0,-36,0,0,0,-100,100,-2,-90
0,0,5,-39,36,-100,-86,0,53,0,32,-57,-100,100,100,17,0,-35,-65,0,-85,50,0,34,-16,99,100,100,-14
0,0,88,0,100,-42,0,0,-97,0,-32,-27,-17,0,-76,0,100,100,0,100,100,-32,0,-97,-3,42,100,-55,-100
0,100,100,50,-58,0,0,100,-94,0,0,0,0,0,-20,86,0,-37,0,-100,0,-1,0,-100,0,0,-63,0,-53
