AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
-29,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-54,-26,0,0,15,0,0,0,0,0,-64,0,100
0,0,0,0,0,0,0,0,-100,0,0,0,96,-15,-88,0,1,0,0,-73,0,0,0,0,0,100,0,0,0
0,0,0,0,0,34,0,0,0,0,0,0,0,100,-12,1,0,-23,0,0,0,0,-44,0,-54,100,0,0,100
100,0,0,0,0,-18,0,0,0,0,33,0,-96,0,0,-1,-1,-39,0,1,0,100,0,0,0,0,0,1,-86
100,0,0,0,0,-16,0,0,-44,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,-69
100,0,0,0,0,0,1,0,0,0,-33,0,0,100,0,0,0,0,0,1,13,-52,0,0,0,0,0,0,-55
0,0,0,0,84,0,-1,0,0,0,0,0,0,100,100,0,0,0,0,-43,0,0,0,0,0,-88,0,1,-100
0,0,0,0,-84,0,3,0,0,0,0,0,0,-100,100,0,0,-12,0,0,90,-46,0,0,0,0,0,-2,-100
100,0,0,0,0,0,0,0,0,0,0,0,0,-4,-100,0,0,0,0,0,81,0,0,0,0,-100,0,3,-2
-62,100,0,0,0,0,1,0,0,0,0,0,0,0,-51,0,0,0,0,0,0,0,23,0,0,0,100,0,-100
-70,-100,0,100,18,100,-4,0,0,0,0,0,0,-11,100,0,0,0,0,0,-65,0,0,0,0,0,1,100,-18
-7,0,0,-36,-18,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,-9,0,0,0,0,-33,-100,100
54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0
0,0,0,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,0,-3,84
0,0,0,0,0,-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,0,87
100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,89,0,0,-100,0,0,0,0,0,0,0,-100
-19,32,0,-6,0,-43,0,0,0,0,0,0,0,100,-21,0,0,0,0,0,-11,0,-52,0,0,0,0,0,100
0,0,0,0,0,0,0,0,100,0,0,0,0,-100,-62,100,0,-89,0,0,0,0,21,0,0,100,2,0,-67
0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,-91,-23,0,-2,0,0,0,-2,0,-25
-31,0,0,0,0,0,51,0,100,0,0,0,0,-100,0,-66,-1,0,0,100,0,0,100,0,0,-100,0,0,-9
100,-32,0,-35,0,0,0,0,-73,0,0,0,0,-100,-42,51,0,0,0,-63,0,0,100,0,0,0,0,3,0
100,0,0,-4,0,0,-51,0,0,0,0,0,0,-7,-24,-39,0,0,0,1,22,0,0,0,0,0,0,-3,-73
-5,0,0,0,0,0,0,100,-11,0,0,0,100,-45,0,-100,0,0,0,-58,0,1,-72,12,0,0,0,0,0
0,0,0,0,0,0,0,0,-32,0,0,0,-100,2,100,-46,0,0,0,0,0,36,0,0,0,0,0,0,0
-100,0,0,100,0,0,0,0,0,0,55,0,0,-20,-34,0,1,0,0,100,0,-12,0,-12,0,0,0,0,-100
100,0,0,0,0,0,0,-68,-84,0,0,0,0,0,-66,0,0,0,0,0,-22,0,0,0,0,89,100,0,0
0,0,100,-100,0,0,3,-17,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,-75,0,0,78,-41,0,0
100,0,-77,14,0,0,-3,0,0,0,-48,0,0,0,0,0,-1,0,0,100,0,0,0,0,0,0,-7,3,0
100,0,0,-14,0,79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-25,-72,0,0,0,-13,-3,-100
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-39,2,0
0,0,0,0,0,-79,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,0,0,100,100,-2,-100
45,0,-20,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-22,0,0,0,0,0,-7
-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,-63,-62,0,0
100,0,-3,0,0,0,100,0,0,6,0,0,1,0,0,0,0,0,0,-100,-79,100,0,0,0,0,-38,0,0
0,0,0,0,0,0,0,0,0,-6,0,0,-1,1,0,0,0,61,0,1,0,0,0,0,0,0,1,0,-100
100,0,0,0,0,0,-26,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-57,5,0,0,0,-1,1,-65
0,0,0,0,100,0,1,0,29,0,0,0,0,100,0,0,0,-61,0,0,0,0,0,0,0,-46,0,-1,0
0,0,0,0,-13,0,-75,0,-21,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,58
0,32,0,0,0,0,0,-15,-8,0,0,0,0,-21,0,0,0,0,0,100,0,0,0,0,0,0,0,1,-100
0,0,83,0,-8,0,0,0,1,0,74,0,0,-20,0,0,0,0,100,-97,0,-43,-5,0,0,-100,100,0,-94
0,68,-73,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-85,0,0,0,0,0,0,-2,100,-1,0
100,0,-10,0,-79,0,0,0,0,0,0,0,0,-59,0,41,0,0,0,0,0,0,0,0,0,0,0,1,-14
100,-100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,-2,0,0,0,0,0,0,94,100,0,-100
0,0,31,100,0,0,0,0,0,0,-74,0,0,-100,0,0,0,100,-13,1,0,0,0,0,0,-52,-100,-1,-28
0,0,-31,0,0,0,0,0,0,0,33,0,0,0,0,-41,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,-100,0,0,0,0,0,0,-33,0,0,100,0,0,0,0,0,0,0,0,0,0,0,34,0,0,100
0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,0,0,0,0,0,0,-89,0,0
0,-43,0,0,0,0,2,0,0,0,0,100,0,0,0,1,0,55,0,0,0,100,0,0,0,-99,0,0,-90
-87,0,0,0,0,100,-2,0,100,0,0,-19,0,0,0,100,0,0,0,0,0,0,15,0,0,-33,-100,1,-94
0,0,0,0,0,-24,0,0,-100,98,0,-54,100,0,0,0,0,-100,17,98,0,-100,-15,0,0,0,100,2,0
100,0,100,0,0,-76,2,100,0,-98,0,100,0,-50,0,0,0,-55,0,-100,0,0,0,36,0,0,-2,-3,-15
100,0,-58,0,19,0,0,0,0,0,0,0,0,0,0,-49,1,0,0,-20,0,0,0,0,0,0,0,0,-10
0,100,-42,0,0,0,-2,-62,2,0,0,-71,-100,-50,0,-25,0,0,0,0,0,0,0,-36,38,0,100,100,0
0,-23,0,0,0,0,0,0,-2,0,0,0,0,0,100,0,-1,0,0,0,52,0,0,0,-34,0,-100,2,0
0,65,0,0,-19,0,0,-38,0,0,0,0,0,100,0,-27,0,0,0,0,-25,0,0,0,0,0,-21,1,0
-27,-43,0,0,100,45,0,100,0,0,0,-56,0,2,-43,0,0,0,-17,100,0,0,0,0,0,0,-88,-100,-100
-16,0,0,0,-72,0,0,0,0,0,100,0,0,-100,0,0,1,0,0,-100,0,0,1,0,0,42,0,0,-51
0,-99,0,100,-16,-45,0,100,0,0,-44,0,0,0,100,0,0,0,0,99,-27,100,-1,0,0,0,2,-3,-100
0,88,0,0,0,1,0,0,0,0,-56,0,0,3,-85,0,-1,0,0,-99,0,100,0,0,-4,-31,0,0,100
-37,-88,100,-100,17,0,0,90,100,0,0,0,0,-5,-72,0,0,93,0,1,0,-61,100,0,0,-11,-2,1,-100
0,0,0,100,7,0,0,-100,-88,0,0,0,0,0,0,0,1,-93,0,-1,100,0,-47,0,0,0,0,-1,100
0,0,-74,97,-32,0,100,80,-11,0,0,0,0,0,0,0,100,0,0,0,-61,0,-53,0,0,0,0,1,0
-2,0,0,-100,100,-1,0,-53,-1,0,0,0,0,3,0,0,-91,0,0,0,100,-100,0,0,0,50,0,-1,-100
-19,0,0,63,0,0,0,-55,0,0,0,0,0,0,100,0,-10,0,0,0,0,0,0,0,0,0,0,0,-100
0,0,-26,0,-1,0,-20,-100,0,0,0,0,0,0,0,0,0,56,0,0,-45,1,100,0,0,-50,0,0,100
0,0,0,98,-32,0,0,0,0,0,0,0,0,-3,0,0,0,-13,0,100,0,-20,-100,0,0,0,1,0,0
0,0,0,50,0,0,-77,0,0,0,0,0,0,0,0,0,0,0,0,-68,0,-18,0,0,0,0,-1,100,0
0,0,0,-82,0,0,-3,-62,100,64,0,1,0,1,-87,0,0,-43,0,100,-15,-2,0,0,0,0,0,-84,100
9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9
-26,0,0,0,-71,30,-1,0,-100,0,0,0,0,-1,-13,0,0,0,0,-10,100,0,0,0,0,0,0,100,0
0,0,94,-100,0,0,0,0,0,0,0,-1,0,1,100,0,0,0,0,100,-51,0,0,0,0,0,0,-100,-52
-1,0,-48,0,0,-30,0,0,0,0,0,57,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,0
-4,0,0,-3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-82,0,0,0,0,0,0,0,0,67
100,0,-46,28,0,0,0,0,-1,0,0,-57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0
0,0,0,-38,0,0,17,0,0,0,0,0,0,1,-5,100,0,0,0,0,-100,0,0,0,0,0,100,0,100
0,0,0,-100,0,0,-17,0,0,0,9,0,0,1,0,0,0,0,0,0,-28,100,0,0,0,0,-70,5,100
0,0,0,0,0,0,0,0,0,-64,97,0,0,0,-95,-27,0,100,0,-100,0,100,0,0,0,0,-26,-5,-100
0,0,0,0,0,0,2,0,0,0,0,0,0,-3,0,-73,0,0,0,0,0,0,0,0,0,0,-4,0,67
100,0,0,-13,21,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,100,0,0,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,0,0,0,0,0,1,0
-5,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,-74,0,0,0,0,0,2,0
0,0,0,0,0,0,-2,0,0,83,0,0,0,0,-47,0,1,0,0,-100,0,0,0,0,0,0,0,0,-65
0,0,0,0,-21,0,0,0,1,0,-64,0,0,0,100,0,0,0,0,0,0,0,50,0,0,0,0,0,0
100,0,0,92,0,0,2,0,-1,-21,0,0,0,0,-100,0,100,0,0,-40,0,0,-50,0,0,0,0,-3,0
0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-92,0,0,29,0,0,-62,-42,0,0,100,0,0,-66,0,0,100,0,100,0,100,0,100,100,0,-100
0,0,0,0,0,0,0,0,0,0,0,0,0,3,100,0,0,0,0,30,0,0,0,-100,0,0,-58,0,0
0,0,0,0,0,0,-23,0,0,0,0,0,0,-39,-45,75,1,0,0,0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,8,0,0,0,0,0,-8,-69,0,0,0,-28,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,-8,0,0,0,0,-5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,-23
0,0,0,0,0,0,-7,0,0,0,0,0,0,0,88,0,0,0,0,1,0,-66,0,0,0,0,-42,0,-41
0,0,0,0,0,0,0,0,0,0,0,0,0,3,-71,-6,-37,0,0,-47,42,-12,0,0,0,-6,0,0,100
0,0,0,0,0,67,0,0,0,0,0,0,0,0,-69,0,0,100,0,0,-42,0,0,0,0,0,0,3,-100
0,0,0,0,0,0,0,0,0,0,0,0,0,4,-18,0,0,0,0,100,0,-63,0,0,0,0,0,-3,0
0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,100,0,0
-100,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,59,0,-1,0,0,0,0,0,0,-60,0,0
0,0,0,0,0,-45,0,0,0,0,0,0,0,-70,0,0,0,-79,0,0,64,0,0,0,0,0,1,0,100
-100,-25,0,0,0,0,100,0,0,0,0,10,0,0,100,0,0,0,0,100,-64,0,0,0,0,0,0,0,0
0,0,0,0,0,-22,-39,0,0,0,0,-10,0,0,44,0,0,0,0,0,0,1,0,0,0,0,0,0,-3
0,0,0,0,0,0,1,0,1,0,0,0,0,0,26,0,0,0,0,-39,0,0,0,0,0,0,-8,0,0
0,0,0,2,0,0,0,0,-1,0,0,0,0,0,0,0,0,-80,0,0,0,0,0,0,14,0,1,0,100
0,0,0,58,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,-100,0,0,0,0,-3,-94,-34,0,0
0,0,0,4,0,0,-62,0,0,0,0,0,100,0,-1,0,-100,0,0,0,0,-4,0,0,-11,0,1,0,0
-5,0,47,0,0,0,1,0,0,0,0,0,-45,0,-2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
0,0,-28,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,13,0,0,0,0,1,0,-100
100,0,-19,0,0,0,0,0,100,0,0,0,-55,-1,-100,94,0,0,0,-8,0,-13,0,0,3,0,1,100,-100
0,0,0,0,0,0,0,0,-100,0,0,100,0,0,-33,-94,0,0,0,0,0,0,0,0,0,43,100,-100,-10
-5,0,0,0,0,0,-1,0,0,0,0,-30,0,0,0,65,0,0,0,-8,0,0,0,0,0,0,-32,0,0
0,0,0,-24,0,0,0,0,0,0,0,-16,0,0,74,0,0,0,0,0,0,0,0,0,0,-13,-15,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,-65,0,0,0,0,0,0,0,0,0,0,1,0,0
100,0,0,-40,0,0,0,0,0,0,0,-38,0,100,-71,0,0,0,0,0,0,76,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,-3,-30,0,2,-32
0,0,59,0,0,0,0,0,0,0,0,-16,0,3,100,0,0,0,0,0,0,-76,0,0,0,0,0,0,-100
0,0,0,0,0,0,0,0,0,0,0,0,0,-31,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,7
0,0,0,0,0,0,0,0,0,0,0,0,0,-54,95,0,0,0,0,0,0,0,0,0,0,0,0,0,-100
0,0,-58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,0,0,0,0,0,0,0,0,0,0,-22
6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7
0,0,-1,0,0,0,0,0,0,0,0,0,0,-22,88,0,0,0,0,0,0,0,0,0,0,0,2,0,-93
0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,-21,0,-100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,-37,74,100
-57,0,0,0,0,0,0,0,1,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-100,0,0,0,0,14,0,0,0,0,0,0,0,0,100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,-5,0,0,0,0,0,0,0,-20,14
34,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,0,0,0,0,0,0,0,0,0,0,0,0,-20,-16
100,0,0,0,0,0,0,0,0,0,0,0,0,0,-77,0,0,0,0,-9,0,0,0,66,0,0,3,0,-100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,-52,0,0,41,0,0,-66,0,0,-3,1,0
-22,0,0,0,0,0,0,0,0,0,0,11,0,0,100,0,3,0,0,0,0,0,0,0,0,0,0,-15,-100
20,0,0,0,0,0,0,0,0,0,0,-11,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,1,-20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,1,43,0,0,-41,0,0,0,0,0,-1,0,100
100,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,0,0,-43,0,0,0,1,0,0,0,51,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,-2,0,0
100,0,66,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,-1,0,0,0,0,0,-51,0,0,0
78,0,0,0,0,0,0,0,0,0,0,0,0,0,-32,0,0,0,0,0,0,0,0,0,0,0,0,0,-50
0,0,-66,0,0,0,0,0,1,0,0,0,0,0,-100,0,0,0,0,0,0,0,94,0,0,0,0,0,100
0,0,0,15,0,0,1,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,-5,0,0,100,0,0,-68
0,0,0,0,0,0,-1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-63,0,0,-5,0,0,71
100,0,0,0,0,0,0,0,0,0,0,25,0,-2,-18,0,0,0,0,0,0,0,-26,0,0,0,0,5,-100
0,0,0,0,0,0,2,0,0,0,0,-25,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,-5,0
0,0,0,21,0,0,1,0,0,0,0,0,0,1,100,0,0,0,0,0,0,-42,0,0,0,-41,100,0,-69
0,69,0,-36,0,0,0,0,1,0,0,0,100,100,-34,0,0,0,0,0,0,0,0,0,0,-54,0,2,-55
0,-39,0,0,0,0,-3,0,-2,0,0,100,86,-100,-53,0,1,0,0,0,0,0,0,0,0,0,-60,1,-48
0,-30,0,0,0,74,0,0,1,0,0,-85,100,-1,-89,0,-1,0,0,100,0,0,0,0,0,0,0,-3,0
0,0,0,0,63,0,0,0,1,0,0,0,-61,100,100,0,0,0,0,-93,0,0,0,0,0,0,-26,0,-100
0,0,100,0,-62,-74,0,0,100,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100
