AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
-35,-2,69,-100,-90,-40,100,-32,0,6,-17,-43,-43,17,0,-2,-7,73,-49,-18,41,77,-100,-2,-34,75,100,-100,49
100,0,0,100,0,0,-100,0,0,-3,0,-100,0,4,100,-71,0,100,0,-65,-62,-65,0,-57,100,0,100,100,-100
51,0,-100,-100,67,100,100,1,-49,-43,-48,-13,72,-36,-80,-37,66,100,32,100,100,-25,-100,0,-100,-78,-100,98,-40
0,0,100,0,0,0,0,100,0,0,0,-2,-50,-14,-20,-47,-25,0,0,1,0,92,100,0,0,100,-100,0,-4
-69,0,-100,0,0,-100,0,-100,0,88,0,0,0,0,0,-60,0,0,-15,-7,100,0,-9,2,0,0,0,-11,100
-6,0,3,0,0,0,-36,0,-26,0,0,0,-22,1,0,0,-37,0,0,0,0,-2,-23,0,0,0,0,0,100
100,0,100,0,-71,0,0,-1,0,-4,0,-26,1,-1,0,-9,0,-100,-100,100,100,-100,0,-2,0,57,0,-11,-25
-100,0,27,100,0,100,-23,100,0,-84,0,0,-1,0,0,100,0,0,-82,0,0,-100,100,0,0,0,0,-38,-100
0,0,-24,100,0,100,100,-82,0,25,0,0,0,0,0,-100,100,-100,-3,0,0,0,-13,0,0,-56,0,-100,-6
9,0,-26,0,0,-62,-22,0,0,-25,0,-4,0,0,100,100,1,0,100,100,-27,0,-83,0,0,-100,0,100,100
100,0,0,-100,0,100,100,-11,100,0,0,0,0,0,-100,0,0,0,-100,1,0,24,-46,0,0,-72,100,1,0
0,0,-59,-100,0,-22,-16,0,100,0,100,0,100,0,100,-92,-19,29,0,100,0,-34,-50,0,0,-100,100,0,-70
-99,0,-22,0,0,0,1,10,-56,0,0,0,0,0,-100,0,-86,100,-10,0,100,0,0,0,0,0,-69,-100,0
100,100,0,0,0,-100,-100,0,0,0,0,0,100,0,0,100,100,-44,18,-100,0,0,0,0,0,-100,-7,100,0
0,0,-44,100,100,-100,0,100,-76,0,-100,100,0,0,0,-10,-17,-8,0,100,-20,61,0,0,0,-70,0,100,100
0,100,-22,0,100,0,-100,-78,-68,0,0,100,-47,0,0,0,1,91,0,100,-100,-18,0,0,0,-100,100,-59,-22
100,100,0,-74,-100,1,0,-26,0,0,0,-100,0,0,0,0,-84,100,-18,1,0,0,0,0,34,-4,0,-67,-14
24,16,-14,-26,-100,100,-4,-12,0,0,0,52,100,0,0,-32,0,100,0,-9,-78,-88,-50,0,-34,100,-100,100,-100
-100,-100,0,0,0,100,0,100,0,86,0,0,-93,1,0,-43,0,0,0,2,0,0,-100,0,0,-44,-100,0,100
100,-56,0,0,0,-31,100,-15,0,-19,0,100,11,-1,0,0,0,0,0,-100,-20,0,0,0,0,0,0,0,0
0,100,-27,0,0,0,0,-86,0,-67,0,0,1,0,100,-28,0,0,0,100,-78,0,0,0,64,-2,0,0,0
-71,-70,100,0,0,-91,0,0,0,0,0,0,-35,0,0,0,0,0,0,-82,0,0,0,77,100,-53,0,2,-3
0,-100,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,100,0,-10,-77,0,-59,0,0,0,0,0,100
0,-90,-100,0,100,-95,0,0,100,0,0,70,0,0,-92,0,1,-61,100,-45,0,0,0,-38,0,100,-24,1,100
0,0,0,100,-60,100,-45,0,0,0,0,-100,-70,0,0,-15,-1,0,-13,0,45,0,100,0,-46,0,0,-100,-57
21,0,0,0,-46,100,-55,0,-100,28,0,-79,-44,0,-8,55,44,100,100,-100,76,100,-100,-5,-100,-100,0,100,-100
-83,0,0,-14,-46,0,100,100,0,100,0,-40,100,0,0,-39,-44,-36,-100,100,0,0,91,74,0,-21,2,-100,-100
0,0,0,-78,0,100,0,0,0,100,0,63,-100,0,0,0,0,0,100,-8,-100,-89,0,-100,-18,0,100,1,0
-100,100,0,100,100,-100,-100,96,4,-77,74,-5,100,0,0,-100,0,-96,9,-89,-21,-11,-64,-8,0,0,-96,97,15
100,18,0,-14,12,-51,0,-86,100,-100,-37,-100,-3,0,0,28,100,-13,-100,69,0,0,32,97,0,6,-6,100,-96
100,-87,61,58,11,23,0,-100,100,-51,-37,31,-79,0,35,-40,100,100,24,-100,100,0,100,-97,0,-6,83,-100,-22
-34,-31,100,100,100,93,0,100,100,0,5,-92,-36,0,-35,100,71,-100,-100,-100,11,0,-84,0,0,0,-63,-100,24
100,0,100,0,-11,100,0,65,0,0,-5,81,-5,100,0,-68,-38,-89,10,-81,-100,0,-7,0,0,0,-20,-100,-24
0,0,0,-100,-59,-3,0,100,0,0,0,-46,0,3,0,0,-45,0,-30,-66,100,0,-100,0,0,58,0,-44,100
-100,100,-100,100,-100,100,0,-48,-55,0,0,-35,0,100,0,39,-27,-100,0,1,100,0,-67,0,0,0,0,0,0
-8,-9,0,100,-77,-100,0,3,100,0,0,0,100,-100,0,-69,-40,-100,0,-1,88,0,0,89,29,-58,0,91,-54
100,-91,100,0,0,0,0,0,0,0,0,0,-78,100,0,-100,-56,0,0,0,0,0,18,-12,-29,100,0,0,0
-40,0,0,0,0,-100,0,0,100,0,0,0,0,0,0,0,-31,0,0,1,0,0,0,11,0,0,100,-39,100
-100,0,-100,-100,0,-83,26,100,20,0,0,100,100,17,0,-3,100,-100,0,-1,100,0,100,-48,0,65,100,-48,-100
0,66,-4,7,45,100,100,-100,-65,0,0,-90,0,-100,0,0,37,-6,0,0,47,0,-100,0,0,-70,-100,-72,100
100,-66,-80,100,0,-100,-5,-100,0,0,0,0,-69,0,0,0,-12,0,0,100,100,0,-100,0,0,0,100,0,43
63,0,-77,-100,-45,-100,100,-47,27,0,9,31,-35,-34,0,0,100,100,0,4,-100,100,-2,-40,57,-9,-100,77,100
0,0,0,0,0,-79,-51,-3,0,0,-9,-41,0,100,0,0,-73,-100,0,100,100,-100,97,0,0,56,-100,2,100
0,0,0,100,28,0,0,-80,-100,0,0,0,-18,-44,100,100,-27,0,0,0,0,0,-100,100,0,-66,100,-79,-100
0,0,0,-100,100,0,-89,0,0,70,0,0,2,-94,0,0,100,-29,0,-52,0,0,0,-100,0,0,100,1,0
0,0,0,-100,-100,100,1,0,-90,-70,100,0,-2,100,0,-20,-100,0,0,93,0,0,-45,0,100,-76,0,-1,-99
1,100,0,-28,-28,100,-62,0,100,0,-36,0,0,-100,100,0,-10,-67,0,100,100,0,-71,0,-100,0,-63,100,-69
100,-100,92,-100,0,-31,0,0,100,0,100,0,100,100,-1,-80,0,-100,0,-34,-45,96,-70,0,-10,0,32,100,-46
-81,0,-92,-31,100,100,-5,0,35,0,-68,0,100,24,-38,0,34,25,78,-100,-100,-75,52,0,-47,100,-91,100,-72
100,0,0,0,-100,100,-15,0,0,0,-29,0,0,2,0,0,-60,100,-78,-100,0,-21,-46,0,79,0,0,0,-3
100,0,0,0,100,49,0,0,0,0,0,0,-94,0,-47,0,-100,-1,0,-100,0,0,0,0,-79,100,0,0,0
12,0,0,0,0,0,100,100,-100,100,0,0,-100,0,100,0,-23,-100,0,0,0,0,-88,0,0,0,-78,-22,0
100,0,0,0,84,-50,-79,0,-81,0,-67,0,93,-30,-32,0,100,-29,100,100,-100,22,-3,0,0,88,0,1,0
100,0,0,0,100,-100,-21,-25,0,-26,0,0,-43,-100,-100,0,100,55,-13,100,0,0,0,0,0,1,0,0,0
0,0,0,100,-100,0,0,0,100,0,0,0,0,-44,0,0,-16,-38,-29,1,-42,-22,-64,100,0,0,0,-42,100
-16,0,0,100,-100,100,0,-75,0,-19,0,100,-56,0,0,0,-65,0,-58,1,10,0,100,-50,0,-100,100,0,0
100,100,0,-11,0,-75,0,100,-100,0,98,-91,0,0,1,0,2,-17,0,-100,-19,0,100,0,0,-100,-100,-100,0
0,0,0,-29,0,76,0,-100,0,0,0,0,0,0,0,0,-56,0,0,100,0,0,0,-50,0,-34,1,-46,100
100,-62,0,-97,0,-100,0,100,-2,-55,24,-9,100,0,91,0,-65,0,71,100,73,100,-76,0,0,-55,-1,-18,-100
0,-38,0,93,40,-100,0,0,-91,0,-38,100,0,1,100,0,0,0,-60,-100,0,100,-58,0,0,0,100,0,0
0,0,0,-24,0,0,0,0,-75,100,0,0,-32,-1,-100,0,0,0,0,0,0,0,-27,0,45,0,-100,100,-100
100,0,94,-80,-100,-100,0,0,-29,71,0,-100,0,0,-79,100,0,0,-8,-77,32,100,95,0,0,0,2,-87,0
0,100,0,-52,0,100,0,100,-98,51,-33,0,-26,0,0,-30,0,0,0,0,-100,1,-64,0,-45,100,-2,-86,100
-89,-12,0,0,0,0,0,0,0,-59,64,0,0,0,-32,-70,0,0,0,0,0,0,100,0,0,0,0,0,100
-40,100,-94,0,-24,100,0,-24,100,-35,-29,69,-32,0,0,0,0,0,-3,-45,0,0,-14,0,0,-100,0,0,100
4,-47,0,11,44,-100,0,63,100,29,-33,48,73,0,11,4,0,0,16,26,-100,-68,-20,0,0,41,21,100,-100
100,0,0,0,100,-100,1,-9,-39,0,0,-15,-83,0,0,-4,0,0,-15,0,100,100,-46,0,0,-24,-21,-100,-18
-100,0,0,0,100,-69,2,-22,100,0,-53,0,0,0,-18,0,0,0,100,-100,0,41,0,0,0,-17,0,0,100
66,-100,0,-11,0,0,0,-100,-96,-100,0,-39,100,56,-11,72,77,100,-80,-17,95,-13,100,0,0,0,0,0,0
0,0,0,0,100,0,100,26,100,0,0,0,-9,100,-43,-72,-77,-100,-21,0,88,-84,-100,0,0,0,100,0,0
-100,-41,0,0,-57,0,-83,100,-89,-57,5,-9,37,0,100,29,65,100,0,91,-100,-8,100,0,0,0,0,0,100
100,0,41,0,-100,0,-20,-81,100,0,83,72,-64,0,-11,0,0,-100,0,-65,-100,-100,100,0,0,0,100,0,100
76,0,-41,0,0,0,0,100,-100,0,-57,-100,100,0,100,-10,0,100,0,-26,-4,-100,-99,0,0,0,0,1,100
100,0,0,0,100,0,0,-99,-29,0,-23,0,-100,100,-41,0,-65,0,0,0,81,-33,-71,0,0,0,-38,-1,1
0,100,1,0,-100,0,0,-42,0,0,0,0,-64,0,0,0,0,0,0,0,0,0,-53,0,19,0,-80,3,100
0,-91,-1,0,-50,100,0,-9,39,0,-8,0,0,1,-4,-19,0,100,0,0,0,0,-100,0,-19,0,-82,-3,100
100,-9,73,0,0,-100,0,100,0,0,0,-26,0,-27,-82,0,0,-100,99,100,-56,1,0,100,0,0,0,0,0
0,0,0,19,0,0,1,100,0,0,0,0,0,-100,-27,1,0,0,0,0,0,0,-13,0,0,0,0,0,-49
0,100,0,52,0,0,1,0,0,0,0,0,0,0,-37,-1,0,0,0,0,-100,0,0,-63,0,0,0,0,100
0,0,0,59,0,0,3,-80,0,0,0,0,0,-77,0,0,0,-26,0,0,0,0,-38,0,0,0,0,0,100
0,-58,1,-91,-100,0,100,0,100,0,0,100,0,0,0,0,0,-71,-11,0,0,0,0,-37,98,0,0,0,-62
82,-36,0,100,100,0,-100,-59,-100,0,0,0,100,-53,0,100,0,98,-88,0,-89,100,0,42,-98,0,100,1,-67
0,-6,100,-100,0,95,0,0,1,0,0,0,-88,0,0,100,0,-52,0,-94,0,0,0,0,0,0,-24,-1,0
-45,0,0,0,0,0,-5,0,0,0,0,0,-12,0,0,-3,0,-27,0,0,22,-5,0,-11,0,0,-23,1,100
100,0,0,-39,100,100,0,10,-100,0,0,0,0,100,0,-63,0,0,0,-6,-60,-88,0,-31,0,100,-53,0,-100
0,0,0,0,100,23,0,-93,-6,0,0,0,0,-100,0,-21,0,-22,0,0,-88,-44,0,0,0,100,1,0,100
0,100,-41,0,100,0,1,-81,0,0,0,51,0,0,100,-100,0,0,0,0,-34,0,0,0,0,-91,-1,0,-26
0,-8,-32,0,0,0,-1,0,-81,0,0,0,0,0,100,0,0,0,0,83,-10,0,0,0,0,0,0,0,0
0,9,0,0,0,-100,100,0,100,0,0,0,0,0,-100,0,2,0,0,100,0,0,0,0,0,100,0,0,-99
0,-100,0,0,0,0,0,0,-100,100,0,100,0,0,-90,0,0,0,0,-59,0,0,0,0,0,44,0,-1,-27
100,0,67,0,0,0,-100,0,0,0,0,-16,0,1,-10,-13,-2,0,0,1,0,0,0,0,0,-45,0,0,-50
0,-1,0,0,-39,-23,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88
0,0,-100,0,0,-95,3,0,100,-98,0,0,0,0,0,0,0,0,0,-100,100,0,0,0,38,0,0,0,100
100,0,0,0,0,0,0,0,-41,0,0,100,0,0,0,0,0,0,0,-25,-100,0,33,0,-38,100,1,0,-37
0,0,0,0,-25,0,0,0,-34,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
100,0,0,0,-41,0,-3,0,0,0,0,-14,0,100,0,3,0,0,0,100,0,0,-19,0,0,0,0,2,-100
0,0,-18,0,-32,0,0,0,-25,0,0,-57,0,1,100,-3,0,81,0,-17,0,0,0,0,0,0,-1,0,-69
0,0,0,0,-58,0,0,0,0,0,0,-42,100,-14,0,0,0,-31,0,72,0,100,-14,0,0,-91,0,100,100
0,0,-50,0,-9,0,0,0,0,59,0,-67,2,100,0,0,0,-18,0,0,100,100,0,0,0,-100,0,-68,-100
0,0,0,0,-100,0,0,0,0,0,0,100,0,4,-100,0,0,0,0,0,100,-71,0,0,0,-70,0,0,100
0,0,0,0,100,0,0,0,0,0,0,-100,-100,-90,0,0,100,100,0,-9,-100,19,0,0,0,100,0,-34,-54
100,0,98,0,-59,0,0,0,0,0,0,0,0,-100,0,0,-74,100,0,-100,-96,0,0,0,0,0,0,2,0
100,0,-98,43,0,0,90,35,0,-59,0,-98,38,-1,0,0,-26,-100,0,-46,-4,100,1,8,100,-90,0,40,-5
100,0,0,-43,0,0,0,0,0,0,0,0,-40,0,0,0,0,-25,0,24,0,0,-1,0,0,0,0,0,0
0,100,0,0,-100,100,-12,-35,0,0,17,-57,0,0,0,0,0,-100,0,0,100,-48,0,0,-50,0,0,0,100
100,-100,100,0,-74,0,-78,0,0,18,0,1,0,0,0,0,0,0,0,-24,0,0,0,-8,0,0,0,100,0
100,0,-6,0,0,-37,0,0,0,0,0,-1,100,0,0,1,0,-7,0,0,-35,-100,0,0,0,0,0,-100,65
79,0,-94,0,0,100,0,0,0,0,0,0,0,0,0,-1,2,0,0,0,-22,0,0,0,-50,0,0,-22,100
0,0,0,0,0,0,0,0,0,0,0,0,-100,0,100,0,3,0,0,0,0,0,0,0,0,-41,100,-20,0
-16,0,0,0,0,-67,0,0,0,0,-17,0,0,100,-100,0,0,0,0,0,0,94,100,0,0,-13,-100,0,100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,0,0,-3,0,0,-23
0,0,82,0,0,-65,2,0,0,-18,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,100,0,0
-31,0,15,0,0,0,-2,0,0,0,0,0,0,1,0,0,0,0,0,0,100,-36,-100,0,0,0,0,0,-56
0,0,-17,0,0,0,1,0,0,0,0,0,0,0,-23,0,0,0,1,-1,23,-82,100,0,0,0,0,1,-31
-63,0,0,0,0,59,-1,0,0,0,0,0,100,-100,0,0,0,0,-1,0,-20,0,0,100,0,0,-100,-1,-100
-22,0,-80,0,100,-90,100,100,0,23,0,0,0,-1,0,0,0,0,0,0,-77,-58,100,0,0,0,1,0,1
100,0,0,0,-87,0,0,-4,0,-23,29,0,0,0,0,0,0,100,0,0,-69,-18,-11,-2,0,1,0,0,0
0,0,0,0,-13,0,-100,-96,0,0,-29,0,0,0,0,0,0,100,0,0,0,0,0,0,0,84,100,1,-100
0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,-100,0,4,0,0,0,-98,0,100,0,-1,-58
-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,0,0,0,-30,0,0,79
0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-95,0,100
0,0,0,0,0,0,2,0,0,0,0,0,-4,0,100,0,0,-50,0,-4,80,0,0,0,0,-55,0,0,-100
100,0,5,0,0,0,3,0,0,0,0,0,-43,0,0,0,0,0,0,100,0,0,-28,0,0,0,-6,0,-100
0,0,-5,-59,0,62,-5,0,0,0,0,0,0,0,0,0,0,-42,0,0,-43,100,100,0,0,0,0,0,-39
0,100,0,0,0,-62,0,100,0,0,0,0,-100,0,0,0,0,0,0,2,0,0,-100,0,0,0,0,100,-31
0,-17,0,0,0,0,0,0,0,0,0,0,-21,0,0,0,0,61,0,0,0,0,0,0,0,0,0,-100,-25
0,-83,1,0,0,0,0,-71,0,0,0,0,-10,1,0,0,0,0,0,0,62,0,0,0,0,0,0,0,100
27,0,0,0,0,0,100,-29,0,0,0,0,0,0,100,0,0,-27,0,-100,-35,-26,100,0,0,0,0,1,-69
0,0,20,0,0,0,-2,0,0,0,0,0,-22,-1,-70,0,0,0,0,-2,0,100,-100,0,0,0,0,-1,100
-15,0,-21,0,100,0,0,0,0,45,0,0,0,100,0,0,0,-34,0,100,-64,1,0,0,0,0,0,0,-100
0,0,0,0,0,0,2,0,0,-45,0,0,0,0,100,0,0,0,0,0,2,0,0,0,0,0,0,0,-30
0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,-77
0,0,0,0,0,0,0,0,0,0,0,0,0,-34,0,0,0,0,0,1,-2,0,0,0,0,0,0,1,13
0,0,0,0,-91,0,-100,100,0,0,0,0,0,0,-100,0,32,100,0,-83,0,0,-100,100,0,0,0,100,0
0,0,0,0,100,0,100,-100,0,0,0,54,0,-67,100,0,-32,-39,100,-18,0,-100,-61,0,0,0,0,2,-100
0,0,0,0,0,0,-42,0,0,0,0,-54,0,0,0,0,0,0,0,2,69,0,0,-100,0,0,1,-100,100
1,0,0,0,0,0,100,0,0,23,0,0,0,0,100,0,0,0,-100,100,-69,-46,0,0,0,0,0,0,0
100,0,28,0,0,0,0,0,0,-23,0,0,0,0,-87,0,0,-61,0,-100,100,0,0,0,0,0,-1,1,0
100,0,-28,0,0,0,-100,0,0,0,0,0,0,0,-100,0,0,0,0,-2,0,-29,0,0,0,80,1,-4,0
100,17,0,0,0,0,-58,0,0,0,0,0,0,3,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-17,0,0,0,36,1,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,-9,-1,0,0
0,0,67,0,-36,-36,-1,0,0,0,0,0,0,2,0,0,0,0,0,0,-32,100,0,0,0,-66,0,0,100
0,100,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-35,-100,0,0,0,-5,0,0,-82
0,-100,-60,0,-67,0,0,0,0,0,0,51,0,-3,0,0,0,0,0,0,100,0,0,0,0,0,0,2,100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-43,0,-6,0,0,0,0,0,0,0,0,4,0,0,100,0,0,0,-7,0,0,0,0,63,0,-2,-78
0,0,0,86,0,0,0,0,0,0,0,0,0,0,-46,0,-100,0,0,100,0,0,0,0,0,0,1,0,-42
0,0,0,0,0,0,1,0,0,0,0,-51,0,1,100,0,0,0,0,0,18,0,0,0,0,-63,-1,0,0
0,0,0,-86,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,-38,0,0,0,0,0,31,0,0,-78
0,0,79,0,0,0,-1,0,0,0,0,0,0,1,-23,0,1,0,0,0,0,0,0,0,0,-31,0,0,-21
0,0,0,0,0,47,1,0,0,0,0,0,0,0,100,0,-1,0,0,0,-100,0,100,0,0,0,0,0,-100
0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,-49,0,0,0,0,0,0,0,0,35
0,0,0,0,0,-47,0,0,0,0,0,0,0,-7,100,0,0,0,0,66,-44,0,-14,0,0,0,0,0,0
0,0,-14,0,0,0,0,0,0,0,0,0,0,0,-16,0,0,0,0,-33,0,0,0,0,0,0,0,0,64
-15,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,-46,0,0,-1,0,0,0,2,0,0
100,0,0,0,0,0,2,0,0,0,0,0,96,0,-100,0,0,0,0,100,0,0,-85,0,0,0,100,0,-100
0,0,-72,0,79,0,-2,0,1,0,0,0,0,1,-100,0,0,100,0,0,0,0,0,0,0,0,-27,0,-96
0,0,0,0,-36,0,0,0,0,0,0,0,0,-1,100,21,0,0,0,0,0,0,0,0,0,0,-32,1,-85
0,0,0,100,0,0,100,0,0,0,0,0,-23,0,-100,0,0,0,0,-42,0,7,0,0,0,100,-43,-1,-100
0,52,0,-100,0,0,0,0,-1,0,0,0,0,0,100,0,2,0,0,-58,0,100,0,0,0,-66,0,0,-92
0,80,1,0,0,0,-100,0,0,0,0,0,0,1,0,-21,0,-36,0,0,0,0,0,0,0,-14,0,0,-8
0,-19,100,0,0,0,100,0,100,0,0,0,-73,0,-100,0,3,10,0,0,0,0,0,0,0,0,0,0,-2
0,2,0,0,-43,0,2,0,-68,0,0,0,0,-1,-100,1,0,0,0,0,0,0,0,100,0,100,0,0,-34
100,-4,-67,0,0,0,-84,100,-32,0,0,0,0,0,-86,0,-5,19,1,0,0,0,100,0,0,-72,0,0,0
100,-3,0,0,0,0,-18,-70,0,66,0,0,1,0,-36,0,0,-93,0,0,0,100,-21,0,0,0,0,0,0
0,-17,-34,0,0,1,0,0,100,36,0,0,0,100,0,-1,0,0,-1,100,0,100,-59,-100,0,-48,0,0,0
0,0,0,0,0,100,0,38,96,-77,0,0,100,-100,0,0,0,0,0,-100,0,-76,-20,0,0,0,0,0,0
0,0,0,0,0,59,0,-68,1,0,0,0,-36,0,-100,0,0,0,0,100,0,0,0,0,0,0,0,0,100
0,-74,62,0,0,-100,0,0,-100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100
100,-17,-41,100,0,-60,100,0,0,0,0,0,-48,0,-45,0,0,0,0,-100,0,0,0,0,23,0,0,1,0
-37,0,0,-100,0,0,-4,0,-3,87,100,0,1,1,0,0,0,-40,0,0,0,0,0,0,-23,0,0,0,-100
0,0,-21,0,0,70,1,0,-94,-23,0,0,0,100,0,0,0,-60,0,84,0,-22,0,53,0,0,0,100,0
100,0,0,0,0,0,-54,0,0,0,-66,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,-21
100,0,79,0,0,0,-43,0,1,-6,0,0,-18,0,0,0,0,-36,0,0,0,0,0,-53,0,0,0,-44,0
-3,0,-79,0,19,0,3,0,0,-55,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,1,0
100,0,0,0,0,0,-3,0,-1,-17,7,0,1,-18,-24,0,0,0,0,-84,0,100,0,0,0,0,0,1,-79
0,0,0,0,0,-36,0,0,0,0,-41,0,-1,-55,100,0,-25,0,0,0,0,57,0,0,0,0,0,-59,0
0,0,0,0,-14,-34,0,0,0,0,0,0,0,0,59,0,-34,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-28,-14,0,-38,0,0,0,0,-12,0,0,0,0,0,0,56
76,0,0,0,0,0,-1,0,0,-11,0,0,0,3,-46,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
72,0,0,0,0,0,0,0,1,0,0,0,0,0,-62,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
0,79,0,0,-5,0,3,0,-1,0,0,0,0,-3,-100,0,0,0,0,0,0,-35,0,0,0,0,100,0,-17
-15,-19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,-100,0,92
87,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,-100
100,-52,0,0,0,0,0,0,0,0,0,0,0,0,-11,0,0,0,0,0,0,0,1,0,0,14,0,0,-31
64,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-84,0,0,0,0,0,-1,0
22,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,-14,1,0,0
0,-5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62,0,0,0,16,100,0,0
-30,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,58,0,0,0,0,0,0,-12,-18,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,-83,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,-4,0,0,0
56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-80,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-2,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
76,0,0,0,0,0,0,0,0,0,0,0,0,0,-26,0,0,0,-58,0,0,0,0,0,0,0,2,1,0
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76,0,0,0,-1,0,1,0
11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,3,0
